,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
977,,House,Apartment,795000,Yes,5,250,0,0,None,,None,None,None,2,None,
978,,House,Apartment,240000,Yes,5,,0,,None,,None,None,None,2,None,
979,,House,Apartment,259000,Yes,4,174,0,,None,,None,None,None,2,None,To renovate
980,,House,Apartment,180000,Yes,,,0,0,None,,None,None,None,2,None,
981,,House,Apartment,325000,Yes,4,155,1,0,None,,None,None,None,2,None,Good
982,,House,Apartment,340000,Yes,8,359,1,0,None,1,None,None,None,2,None,
983,,House,Apartment,375000,Yes,4,170,1,,None,1,None,None,None,2,None,Good
984,,House,Apartment,395000,Yes,,meters,0,0,None,,None,None,None,,None,
985,,House,Apartment,560000,Yes,6,255,1,,None,,None,None,None,2,None,
986,,House,Apartment,575000,Yes,,,0,,None,,None,None,None,,None,As new
987,Regio Zuidrand Antwerpen,House,Apartment,842000,Yes,7,285,0,,None,1,None,None,None,2,None,To be done up
988,,House,Apartment,950000,Yes,16,2700,0,0,None,,None,None,None,4,None,
989,,House,Apartment,269000,Yes,7,250,0,0,None,1,None,None,None,2,None,To renovate
990,,House,Apartment,495000,Yes,4,260,0,0,None,1,None,None,None,2,None,
991,,House,Apartment,145000,Yes,1,175,0,0,None,,None,None,None,3,None,To renovate
992,Charleroi et environs,House,Apartment,190000,Yes,5,250,0,,None,,None,None,None,4,None,To renovate
993,,House,Apartment,349000,Yes,4,,0,,None,,None,None,None,3,None,
994,,House,Apartment,395000,Yes,,,0,,None,,None,None,None,4,None,Good
995,,House,Apartment,695000,Yes,2,,0,0,None,,None,None,None,4,None,Good
996,,House,Apartment,699000,Yes,,meters,0,,None,,None,None,None,3,None,
997,,House,Apartment,780000,Yes,,,0,,None,,None,None,None,3,None,
998,,House,Apartment,875000,Yes,5,300,1,0,None,,None,None,None,2,None,
999,,House,Apartment,1360000,Yes,2,,0,,None,,None,None,None,,None,Just renovated
1000,,House,Apartment,353000,Yes,6,263,0,,None,,None,None,None,3,None,
1001,,House,Apartment,137500,Yes,,meters,0,,None,,None,None,None,,None,
1002,,House,Apartment,150000,Yes,6,180,0,0,None,,None,None,None,,None,To renovate
1003,,House,Apartment,180000,Yes,2,250,1,,None,,None,None,None,2,None,
1004,,House,Apartment,320000,Yes,2,81,1,1,None,,None,None,None,4,None,
1005,,House,Apartment,365000,Yes,,,0,,None,,None,None,None,,None,Just renovated
1006,,House,Apartment,395000,Yes,4,175,1,,None,1,None,None,None,2,None,
1007,,House,Apartment,400000,Yes,,meters,0,0,None,,None,None,None,,None,
1008,,House,Apartment,835000,Yes,5,370,1,0,None,,None,None,None,,None,
1009,,House,Apartment,900000,Yes,,meters,0,0,None,,None,None,None,,None,
1010,,House,Apartment,1200000,Yes,,,0,,None,,None,None,None,2,None,Good
1011,,House,Apartment,385000,Yes,5,223,0,,None,1,None,None,None,2,None,
1012,,House,Apartment,675000,Yes,6,570,0,,None,1,None,None,None,4,None,
1013,,House,Apartment,799000,Yes,3,253,0,0,None,,None,None,None,2,None,
1014,,House,Apartment,900000,Yes,,,0,,None,,None,None,None,4,None,As new
1015,,,,None,,,,0,,None,,None,None,None,,None,
1016,,House,Apartment,1125000,Yes,5,,0,0,None,,None,None,None,,None,
1017,,House,Apartment,215000,Yes,6,206,0,0,None,1,None,None,None,2,None,To renovate
1018,,House,Apartment,175000,Yes,3,,0,,None,,None,None,None,2,None,Good
1019,,House,Apartment,245000,Yes,3,200,0,,None,1,None,None,None,2,None,
1020,,House,Apartment,359000,Yes,6,230,1,0,None,,None,None,None,2,None,
1021,,House,Apartment,360000,Yes,,,0,,None,,None,None,None,,None,
1022,,House,Apartment,385000,Yes,,meters,0,,None,,None,None,None,,None,
1023,,House,Apartment,385000,Yes,6,96,0,0,None,1,None,None,None,4,None,
1024,,House,Apartment,420000,Yes,6,,0,,None,,None,None,None,3,None,Good
1025,,House,Apartment,450000,Yes,,,0,,None,,None,None,None,,None,
1026,,House,Apartment,625000,Yes,,,0,,None,,None,None,None,,None,
1027,,House,Apartment,695000,Yes,6,300,0,0,None,,None,None,None,2,None,Good
1028,,House,Apartment,1580000,Yes,13,,0,0,None,,None,None,None,,None,
1029,,House,Apartment,3000000,Yes,1,994,0,0,None,,None,None,None,,None,
1030,,House,Apartment,195000,Yes,4,200,0,0,None,,None,None,None,2,None,
1031,,House,Apartment,215000,Yes,2,123,1,0,None,,None,None,None,2,None,
1032,,House,Apartment,375000,Yes,4,,0,,None,,None,None,None,2,None,
1033,,House,Apartment,450000,Yes,3,240,0,0,None,,None,None,None,2,None,
1034,,House,Apartment,695000,Yes,9,,0,0,None,,None,None,None,2,None,As new
1035,,House,Apartment,985000,Yes,,,0,,None,,None,None,None,2,None,
1036,,House,Apartment,1250000,Yes,6,485,0,0,None,,None,None,None,2,None,
1037,,House,Apartment,735000,Yes,5,,0,0,None,,None,None,None,2,None,As new
1038,,House,Apartment,1269000,Yes,,,0,,None,,None,None,None,,None,
1039,,House,Apartment,435000,Yes,,,1,,None,,None,None,None,2,None,Good
1040,,House,Apartment,495000,Yes,,meters,0,,None,,None,None,None,,None,
1041,,House,Apartment,525000,Yes,8,,0,1,None,1,None,None,None,2,None,To be done up
1042,,House,Apartment,650000,Yes,10,600,0,0,None,,None,None,None,2,None,
1043,,House,Apartment,680000,Yes,24,1407,0,,None,,None,None,None,4,None,
1044,,House,Apartment,950000,Yes,,,0,,None,,None,None,None,,None,
1045,,House,Apartment,1750000,Yes,,,0,,None,,None,None,None,4,None,Good
1046,,House,Apartment,5000000,Yes,,,0,,None,,None,None,None,,None,
1047,,House,Apartment,240000,Yes,,,0,,None,,None,None,None,2,None,To renovate
1048,,House,Apartment,159900,Yes,2,82,0,0,None,1,None,None,None,2,None,To be done up
1049,,House,Apartment,1650000,Yes,,,0,,None,,None,None,None,,None,
1050,,House,Apartment,130000,Yes,,,0,,None,,None,None,None,,None,
1051,,House,Apartment,595000,Yes,,meters,0,,None,,None,None,None,,None,
1052,,House,Apartment,540000,Yes,,,0,,None,,None,None,None,3,None,Good
1053,,House,Apartment,100000,Yes,,,0,,None,,None,None,None,3,None,To renovate
1054,,House,Apartment,225000,Yes,4,,0,,None,,None,None,None,2,None,To renovate
1055,,House,Apartment,500000,Yes,,,0,,None,,None,None,None,4,None,To renovate
1056,,House,Apartment,550000,Yes,,,0,,None,,None,None,None,2,None,To be done up
1057,,House,Apartment,590000,Yes,4,205,1,0,None,,None,None,None,,None,
1058,,House,Apartment,699000,Yes,,,0,,None,,None,None,None,2,None,Good
1059,,House,Apartment,750000,Yes,9,432,0,,None,,None,None,None,2,None,Good
1060,,House,Apartment,1026520,Yes,8,,0,1,None,,None,None,None,3,None,As new
1061,,House,Apartment,250000,Yes,6,,0,0,None,,None,None,None,,None,
1062,,House,Apartment,299000,Yes,4,163,0,0,None,,None,None,None,2,None,Just renovated
1063,,House,Apartment,325000,Yes,5,,0,0,None,,None,None,None,,None,
1064,,House,Apartment,369900,Yes,4,,0,0,None,,None,None,None,2,None,To be done up
1065,,House,Apartment,450000,Yes,3,220,0,,None,,None,None,None,3,None,As new
1066,,House,Apartment,490000,Yes,4,,0,0,None,1,None,None,None,2,None,Good
1067,,House,Apartment,2390000,Yes,,,1,0,None,,None,None,None,4,None,Good
1068,,House,Apartment,548000,Yes,2,,0,0,None,,None,None,None,2,None,Good
1069,,House,Apartment,3200000,Yes,,meters,0,0,None,,None,None,None,2,None,
1070,,House,Apartment,369000,Yes,5,,0,0,None,1,None,None,None,2,None,As new
1071,,House,Apartment,430000,Yes,,meters,1,0,None,,None,None,None,2,None,
1072,,House,Apartment,464000,Yes,,,0,,None,,None,None,None,,None,
1073,,House,Apartment,99000,Yes,3,,0,0,None,,None,None,None,2,None,To be done up
1074,,House,Apartment,820000,Yes,4,,0,,None,,None,None,None,2,None,Good
1075,,House,Apartment,1085000,Yes,,,0,,None,,None,None,None,,None,
1076,,House,Apartment,825000,Yes,10,300,0,0,None,,None,None,None,2,None,
1077,,House,Apartment,745000,Yes,6,350,0,,None,1,None,None,None,2,None,
1078,,House,Apartment,1350000,Yes,,meters,0,,None,,None,None,None,2,None,As new
1079,,House,Apartment,220000,Yes,7,,0,,None,1,None,None,None,2,None,To renovate
1080,,House,Apartment,550000,Yes,6,,0,0,None,,None,None,None,1,None,
1081,,House,Apartment,50000,Yes,4,,0,,None,,None,None,None,2,None,
1082,,House,Apartment,1499000,Yes,4,1743,0,0,None,,None,None,None,2,None,
1083,,House,Apartment,185000,Yes,,,0,,None,,None,None,None,,None,To renovate
1084,,House,Apartment,320000,Yes,,,0,,None,,None,None,None,1,None,To renovate
1085,,House,Apartment,105000,Yes,,meters,0,,None,,None,None,None,,None,
1086,,House,Apartment,1138800,Yes,,,0,,None,,None,None,None,,None,
1087,,House,Apartment,850000,Yes,20,,0,,None,,None,None,None,4,None,
1088,,House,Apartment,850000,Yes,20,,0,,None,,None,None,None,4,None,
1089,,House,Apartment,456500,Yes,8,,0,,None,1,None,None,None,2,None,
1090,,House,Apartment,3948700,Yes,,,0,,None,,None,None,None,,None,
1091,,House,Apartment,355000,Yes,,,0,,None,,None,None,None,3,None,
1092,,House,Apartment,700000,Yes,,,0,,None,,None,None,None,,None,
1093,,House,Apartment,1100000,Yes,,meters,0,0,None,,None,None,None,2,None,
1094,,House,Apartment,349000,Yes,,,0,,None,,None,None,None,,None,
1095,,House,Apartment,449900,Yes,4,385,1,0,None,,None,None,None,2,None,Good
1096,,House,Apartment,196900,Yes,5,205,0,0,None,,None,None,None,2,None,Good
1097,Brussel (19 gemeenten),House,Apartment,440000,Yes,4,228,0,0,None,1,None,None,None,2,None,To renovate
1098,,House,Apartment,240000,Yes,3,215,0,0,None,,None,None,None,2,None,Good
1099,,House,Apartment,490000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
1100,,House,Apartment,575000,Yes,4,356,1,0,None,,None,None,None,2,None,As new
1101,,House,Apartment,420000,Yes,3,197,1,0,None,,None,None,None,3,None,Good
1102,Brussels ZE,House,Apartment,775000,Yes,4,230,0,1,None,,None,None,None,2,None,Good
1103,,House,Apartment,2650000,Yes,7,570,0,1,None,,None,None,None,2,None,As new
1104,Nessonvaux,House,Apartment,140000,Yes,3,150,0,,None,,None,None,None,2,None,Good
1105,Zaventem-Centrum,House,Apartment,1950000,Yes,7,441,0,0,None,,None,None,None,3,None,As new
1106,,House,Apartment,570000,Yes,6,260,0,,None,,None,None,None,2,None,Good
1107,,House,Apartment,1075000,Yes,9,320,0,0,None,1,None,None,None,2,None,Good
1108,Verviers,House,Apartment,150000,Yes,4,150,0,,None,,None,None,None,2,None,To be done up
1109,Petit-rechain,House,Apartment,170000,Yes,4,180,0,,None,,None,None,None,2,None,To be done up
1110,,House,Apartment,325000,Yes,3,320,0,0,None,,None,None,None,2,None,Good
1111,,House,Apartment,345000,Yes,2,93,1,0,None,,None,None,None,3,None,As new
1112,,House,Apartment,495000,Yes,6,300,0,0,None,,None,None,None,2,None,Good
1113,,House,Apartment,1380000,Yes,10,560,1,1,None,,None,None,None,2,None,Just renovated
1114,,House,Apartment,449000,Yes,6,200,0,0,None,,None,None,None,2,None,Good
1115,,House,Apartment,225000,Yes,3,150,1,0,None,,None,None,None,3,None,Good
1116,,House,Apartment,330000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
1117,,House,Apartment,295000,Yes,4,242,1,0,None,,None,None,None,2,None,Good
1118,,House,Apartment,575000,Yes,4,256,0,0,None,,None,None,None,2,None,Good
1119,,House,Apartment,565000,Yes,4,195,0,,None,1,None,None,None,2,None,Good
1120,,House,Apartment,449000,Yes,5,250,0,0,None,,None,None,None,2,None,Good
1121,,House,Apartment,499000,Yes,4,185,0,0,None,,None,None,None,2,None,Good
1122,,House,Apartment,599000,Yes,9,198,0,0,None,,None,None,None,2,None,Good
1123,,House,Apartment,670000,Yes,7,300,0,,None,1,None,None,None,2,None,To be done up
1124,Sint-Andries,House,Apartment,750000,Yes,4,205,0,0,None,,None,None,None,2,None,Good
1125,,House,Apartment,920000,Yes,6,428,0,0,None,,None,None,None,2,None,Good
1126,,House,Apartment,1135000,Yes,9,400,0,,None,,None,None,None,2,None,Good
1127,HERSTAL,House,Apartment,390000,Yes,8,318,1,,None,,None,None,None,4,None,To renovate
1128,,House,Apartment,179000,Yes,5,175,0,0,None,,None,None,None,,None,To renovate
1129,Hainaut,House,Apartment,250000,Yes,5,200,1,0,None,1,None,None,None,3,None,Good
1130,,House,Apartment,395000,Yes,2,110,0,0,None,,None,None,None,2,None,Good
1131,,House,Apartment,509000,Yes,8,198,0,0,None,,None,None,None,,None,Good
1132,,House,Apartment,599000,Yes,3,240,1,0,None,,None,None,None,2,None,Just renovated
1133,,House,Apartment,659000,Yes,5,216,1,0,None,,None,None,None,2,None,Good
1134,SOUS OFFRE VISITES SUSPENDUES,House,Apartment,745000,Yes,6,,1,0,None,1,None,None,None,2,None,Good
1135,,House,Apartment,505000,Yes,5,237,0,0,None,,None,None,None,3,None,Good
1136,,House,Apartment,680000,Yes,4,336,1,0,None,,None,None,None,2,None,As new
1137,,House,Apartment,260000,Yes,4,275,0,0,None,1,None,None,None,2,None,Good
1138,,House,Apartment,435000,Yes,7,130,0,0,None,,None,None,None,3,None,To be done up
1139,,House,Apartment,520000,Yes,6,320,0,,None,,None,None,None,2,None,To renovate
1140,,House,Apartment,695000,Yes,10,460,1,0,None,,None,None,None,3,None,To be done up
1141,,House,Apartment,1250000,Yes,10,480,0,,None,1,None,None,None,2,None,Good
1142,,House,Apartment,555000,Yes,7,520,0,0,None,,None,None,None,2,None,Good
1143,,House,Apartment,225000,Yes,3,135,0,0,None,,None,None,None,3,None,Just renovated
1144,,House,Apartment,274900,Yes,4,161,1,0,None,,None,None,None,3,None,Good
1145,WANDRE/BRESSOUX/JUPILLE,House,Apartment,275000,Yes,3,190,1,,None,1,None,None,None,4,None,Good
1146,,House,Apartment,290000,Yes,3,220,1,0,None,,None,None,None,2,None,To be done up
1147,delhaize,House,Apartment,624000,Yes,3,92,0,,None,,None,None,None,2,None,Good
1148,,,,None,,,,0,,None,,None,None,None,,None,
1149,,House,Apartment,275000,Yes,3,315,0,0,None,,None,None,None,2,None,To be done up
1150,Médiacité,House,Apartment,169000,Yes,4,140,0,0,None,,None,None,None,,None,To renovate
1151,,House,Apartment,289000,Yes,3,196,0,0,None,,None,None,None,2,None,Good
1152,,House,Apartment,349900,Yes,3,175,0,0,None,,None,None,None,,None,Just renovated
1153,,House,Apartment,395000,Yes,4,150,0,0,None,,None,None,None,,None,Good
1154,,House,Apartment,345000,Yes,1,,0,0,None,,None,None,None,2,None,Good
1155,,House,Apartment,299000,Yes,3,175,0,0,None,,None,None,None,2,None,Just renovated
1156,,House,Apartment,359000,Yes,4,150,0,0,None,,None,None,None,2,None,Good
1157,,House,Apartment,359000,Yes,3,200,0,0,None,1,None,None,None,2,None,To renovate
1158,,House,Apartment,369000,Yes,3,190,0,0,None,,None,None,None,2,None,Just renovated
1159,Bruxelles (19 communes),House,Apartment,435000,Yes,6,215,0,0,None,,None,None,None,2,None,
1160,,House,Apartment,549000,Yes,5,366,1,0,None,,None,None,None,3,None,To renovate
1161,,House,Apartment,795000,Yes,11,340,1,0,None,,None,None,None,2,None,Good
1162,,House,Apartment,250000,Yes,3,172,0,0,None,,None,None,None,2,None,Good
1163,,House,Apartment,270000,Yes,3,169,0,0,None,,None,None,None,2,None,Just renovated
1164,Hainaut,House,Apartment,335000,Yes,4,265,1,1,None,,None,None,None,2,None,Good
1165,,House,Apartment,345000,Yes,8,225,1,0,None,,None,None,None,4,None,Good
1166,,House,Apartment,400000,Yes,5,270,1,0,None,,None,None,None,2,None,To renovate
1167,,House,Apartment,450000,Yes,2,300,1,0,None,,None,None,None,2,None,Good
1168,,House,Apartment,515000,Yes,5,336,1,,None,1,None,None,None,2,None,Good
1169,,House,Apartment,560000,Yes,4,200,0,0,None,,None,None,None,2,None,As new
1170,,House,Apartment,595000,Yes,4,266,0,0,None,,None,None,None,2,None,Good
1171,,House,Apartment,670000,Yes,5,365,0,0,None,,None,None,None,2,None,To be done up
1172,,House,Apartment,675000,Yes,6,370,1,0,None,,None,None,None,2,None,Good
1173,,House,Apartment,725000,Yes,6,270,0,0,None,,None,None,None,2,None,
1174,Namur Arrondissement,House,Apartment,800000,Yes,3,450,0,,None,,None,None,None,4,None,Good
1175,,House,Apartment,840000,Yes,6,400,0,0,None,,None,None,None,2,None,As new
1176,,House,Apartment,849000,Yes,6,372,1,1,None,,None,None,None,4,None,Just renovated
1177,,House,Apartment,2800000,Yes,11,830,1,0,None,,None,None,None,4,None,To be done up
1178,OUTREMEUSE,House,Apartment,1790000,Yes,23,734,1,1,None,,None,None,None,2,None,Just renovated
1179,,House,Apartment,329000,Yes,5,341,0,0,None,,None,None,None,2,None,To renovate
1180,,House,Apartment,420000,Yes,6,230,0,,None,,None,None,None,2,None,To be done up
1181,,House,Apartment,549000,Yes,4,,1,0,None,,None,None,None,,None,
1182,,House,Apartment,795000,Yes,,meters,0,0,None,,None,None,None,4,None,Good
1183,,House,Apartment,350000,Yes,4,240,1,0,None,,None,None,None,2,None,Good
1184,,House,Apartment,995000,Yes,,,0,0,None,,None,None,None,2,None,Good
1185,,House,Apartment,375000,Yes,1,64,0,0,None,,None,None,None,2,None,To renovate
1186,Namurois,House,Apartment,150000,Yes,3,125,0,0,None,,None,None,None,2,None,To renovate
1187,,House,Apartment,223000,Yes,2,113,0,0,None,,None,None,None,2,None,To renovate
1188,,House,Apartment,225000,Yes,6,227,0,0,None,,None,None,None,2,None,To renovate
1189,OUTREMEUSE,House,Apartment,239000,Yes,4,200,0,,None,,None,None,None,2,None,To be done up
1190,,House,Apartment,339000,Yes,5,260,0,0,None,,None,None,None,3,None,
1191,,House,Apartment,385000,Yes,4,200,0,0,None,,None,None,None,2,None,Good
1192,,House,Apartment,399000,Yes,,meters,1,0,None,,None,None,None,2,None,Good
1193,Aarschot,House,Apartment,435000,Yes,6,300,0,0,None,,None,None,None,3,None,Good
1194,,House,Apartment,550000,Yes,2,190,1,0,None,,None,None,None,2,None,Good
1195,,House,Apartment,550000,Yes,7,471,1,0,None,,None,None,None,4,None,To renovate
1196,,House,Apartment,629000,Yes,4,204,0,,None,,None,None,None,2,None,Good
1197,Antwerpen,House,Apartment,690000,Yes,2,86,0,,None,,None,None,None,3,None,Good
1198,,House,Apartment,730000,Yes,5,335,1,0,None,,None,None,None,2,None,Good
1199,,House,Apartment,795000,Yes,7,400,0,0,None,,None,None,None,2,None,To renovate
1200,,House,Apartment,435000,Yes,,meters,0,0,None,,None,None,None,2,None,Just renovated
1201,,House,Apartment,568000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1202,,House,Apartment,750000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1203,,House,Apartment,269000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
1204,,House,Apartment,185000,Yes,4,173,1,,None,1,None,None,None,2,None,To renovate
1205,het Zuid,House,Apartment,490000,Yes,4,250,1,0,None,,None,None,None,2,None,To renovate
1206,,House,Apartment,495000,Yes,4,220,0,0,None,,None,None,None,2,None,To renovate
1207,Bruxelles (19 communes),House,Apartment,825000,Yes,,,0,0,None,,None,None,None,2,None,Good
1208,,House,Apartment,940000,Yes,6,396,0,1,None,,None,None,None,2,None,Good
1209,,House,Apartment,475000,Yes,5,250,0,0,None,,None,None,None,,None,To renovate
1210,,House,Apartment,1295000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1211,,House,Apartment,895000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1212,,House,Apartment,275000,Yes,6,170,0,0,None,,None,None,None,2,None,Good
1213,,House,Apartment,299000,Yes,,,0,0,None,,None,None,None,2,None,To renovate
1214,,House,Apartment,349000,Yes,2,225,1,0,None,,None,None,None,4,None,As new
1215,,House,Apartment,475000,Yes,4,203,0,0,None,1,None,None,None,4,None,
1216,,House,Apartment,495000,Yes,3,167,0,,None,1,None,None,None,2,None,Good
1217,,House,Apartment,550000,Yes,5,88,0,0,None,,None,None,None,2,None,
1218,,House,Apartment,590000,Yes,6,,0,0,None,,None,None,None,2,None,To renovate
1219,,House,Apartment,650000,Yes,5,250,0,,None,,None,None,None,3,None,Good
1220,,House,Apartment,789000,Yes,5,,0,0,None,,None,None,None,3,None,Good
1221,,House,Apartment,965000,Yes,7,260,0,0,None,,None,None,None,2,None,Good
1222,,House,Apartment,159000,Yes,4,179,0,0,None,,None,None,None,4,None,To be done up
1223,,House,Apartment,195000,Yes,4,156,0,0,None,,None,None,None,2,None,To be done up
1224,,,,None,,,,0,,None,,None,None,None,,None,
1225,Hainaut,House,Apartment,250000,Yes,,,0,,None,,None,None,None,2,None,To be done up
1226,,House,Apartment,265000,Yes,4,128,1,0,None,,None,None,None,2,None,Good
1227,,House,Apartment,270000,Yes,2,210,0,,None,,None,None,None,3,None,Good
1228,,House,Apartment,285000,Yes,3,,0,0,None,,None,None,None,2,None,Good
1229,,House,Apartment,359000,Yes,,meters,0,0,None,,None,None,None,3,None,To renovate
1230,Belgique,House,Apartment,395000,Yes,4,330,1,,None,,None,None,None,3,None,Good
1231,,House,Apartment,419000,Yes,4,189,0,,None,,None,None,None,2,None,Good
1232,,House,Apartment,424000,Yes,4,175,0,0,None,,None,None,None,2,None,Good
1233,,House,Apartment,449000,Yes,4,240,0,0,None,,None,None,None,2,None,To be done up
1234,Place Dailly,House,Apartment,450000,Yes,4,200,1,1,None,,None,None,None,2,None,Good
1235,,House,Apartment,495000,Yes,,meters,0,0,None,,None,None,None,4,None,
1236,,House,Apartment,599000,Yes,6,255,0,0,None,,None,None,None,,None,As new
1237,,House,Apartment,720000,Yes,5,202,0,0,None,,None,None,None,2,None,As new
1238,Deurne,House,Apartment,750000,Yes,6,,0,,None,,None,None,None,2,None,To renovate
1239,,House,Apartment,850000,Yes,12,684,0,0,None,1,None,None,None,4,None,Good
1240,,House,Apartment,400000,Yes,,meters,0,0,None,,None,None,None,,None,Good
1241,,House,Apartment,710000,Yes,6,312,1,0,None,,None,None,None,3,None,
1242,,House,Apartment,375000,Yes,3,190,0,0,None,,None,None,None,2,None,To be done up
1243,,House,Apartment,316000,Yes,,meters,0,0,None,,None,None,None,,None,To renovate
1244,,House,Apartment,495000,Yes,5,325,0,0,None,,None,None,None,2,None,To renovate
1245,,House,Apartment,1050000,Yes,,meters,0,0,None,,None,None,None,3,None,Good
1246,,House,Apartment,995000,Yes,10,300,0,0,None,,None,None,None,2,None,Good
1247,,House,Apartment,475000,Yes,4,288,0,0,None,,None,None,None,,None,
1248,Liège 4020,House,Apartment,169000,Yes,4,175,0,0,None,,None,None,None,2,None,To be done up
1249,VERVIERS,House,Apartment,254000,Yes,4,298,1,0,None,1,None,None,None,3,None,Good
1250,,House,Apartment,280000,Yes,1,130,0,0,None,,None,None,None,2,None,As new
1251,,House,Apartment,295000,Yes,8,255,1,0,None,,None,None,None,4,None,
1252,,House,Apartment,295000,Yes,10,257,0,0,None,,None,None,None,2,None,Good
1253,Hainaut,House,Apartment,310000,Yes,7,356,0,0,None,,None,None,None,2,None,Good
1254,Turnhout,House,Apartment,315000,Yes,4,,0,0,None,,None,None,None,2,None,Good
1255,,House,Apartment,340000,Yes,12,300,0,1,None,,None,None,None,4,None,Good
1256,,House,Apartment,345000,Yes,4,288,0,,None,,None,None,None,2,None,Good
1257,,House,Apartment,350000,Yes,3,180,1,,None,,None,None,None,4,None,Good
1258,,House,Apartment,350000,Yes,1,,0,0,None,,None,None,None,3,None,To be done up
1259,,House,Apartment,398000,Yes,2,437,0,0,None,,None,None,None,2,None,As new
1260,Bruxelles (19 communes),House,Apartment,425000,Yes,,,1,,None,1,None,None,None,2,None,Good
1261,,House,Apartment,450000,Yes,3,200,1,0,None,,None,None,None,2,None,
1262,,House,Apartment,549000,Yes,13,305,0,0,None,1,None,None,None,2,None,Good
1263,Centrum Heist aan Zee,House,Apartment,550000,Yes,4,267,0,,None,1,None,None,None,3,None,To be done up
1264,Saint Job,House,Apartment,550000,Yes,4,130,1,0,None,1,None,None,None,2,None,Good
1265,,House,Apartment,685000,Yes,,meters,0,,None,1,None,None,None,3,None,As new
1266,,House,Apartment,750000,Yes,,meters,1,0,None,,None,None,None,3,None,Just renovated
1267,,,,None,,,,0,,None,,None,None,None,,None,
1268,,House,Apartment,945000,Yes,6,370,0,0,None,,None,None,None,2,None,As new
1269,,House,Apartment,985000,Yes,7,300,0,0,None,,None,None,None,2,None,To renovate
1270,,House,Apartment,1090000,Yes,8,460,0,0,None,,None,None,None,2,None,
1271,,House,Apartment,1200000,Yes,4,260,0,0,None,,None,None,None,2,None,To be done up
1272,,House,Apartment,1670000,Yes,7,318,0,0,None,1,None,None,None,3,None,As new
1273,,House,Apartment,2800000,Yes,11,600,1,0,None,,None,None,None,4,None,Good
1274,,House,Apartment,650000,Yes,5,340,0,0,None,1,None,None,None,2,None,To renovate
1275,,House,Apartment,950000,Yes,3,,1,,None,1,None,None,None,2,None,Good
1276,,House,Apartment,249500,Yes,3,131,0,0,None,1,None,None,None,3,None,To renovate
1277,,House,Apartment,639000,Yes,4,217,0,0,None,,None,None,None,2,None,Good
1278,,House,Apartment,649000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1279,,House,Apartment,140000,Yes,3,145,0,0,None,,None,None,None,3,None,Just renovated
1280,,House,Apartment,215000,Yes,3,200,0,0,None,,None,None,None,2,None,To be done up
1281,,House,Apartment,249000,Yes,2,170,0,0,None,,None,None,None,2,None,Good
1282,,House,Apartment,410000,Yes,7,411,0,0,None,,None,None,None,,None,As new
1283,,House,Apartment,494000,Yes,10,447,0,0,None,,None,None,None,2,None,Good
1284,Molenbeek-saint-jean,House,Apartment,550000,Yes,6,260,0,,None,1,None,None,None,2,None,Good
1285,Roodebeek,House,Apartment,800000,Yes,5,225,1,0,None,,None,None,None,2,None,
1286,,House,Apartment,899000,Yes,10,441,0,0,None,,None,None,None,3,None,To be done up
1287,,House,Apartment,995000,Yes,6,284,0,1,None,,None,None,None,2,None,Good
1288,,House,Apartment,1690000,Yes,3,400,1,0,None,,None,None,None,2,None,Just renovated
1289,Collignon,House,Apartment,390000,Yes,4,135,0,,None,,None,None,None,2,None,To be done up
1290,,House,Apartment,420000,Yes,4,,0,,None,1,None,None,None,3,None,As new
1291,,House,Apartment,795000,Yes,8,300,1,0,None,,None,None,None,2,None,
1292,,House,Apartment,129000,Yes,3,135,0,0,None,,None,None,None,2,None,Good
1293,,House,Apartment,198000,Yes,9,252,0,0,None,,None,None,None,,None,To restore
1294,,House,Apartment,200000,Yes,3,165,0,0,None,,None,None,None,3,None,Good
1295,,House,Apartment,275000,Yes,3,200,1,0,None,,None,None,None,4,None,Good
1296,,House,Apartment,325000,Yes,6,375,0,0,None,,None,None,None,,None,Just renovated
1297,,House,Apartment,329000,Yes,4,218,0,0,None,,None,None,None,2,None,To be done up
1298,,House,Apartment,356000,Yes,6,308,0,,None,,None,None,None,,None,To renovate
1299,,House,Apartment,485000,Yes,5,300,0,0,None,,None,None,None,2,None,As new
1300,,House,Apartment,525000,Yes,5,185,1,0,None,,None,None,None,2,None,Good
1301,,House,Apartment,549000,Yes,4,170,0,,None,,None,None,None,2,None,Good
1302,,House,Apartment,550000,Yes,7,471,1,0,None,1,None,None,None,4,None,Good
1303,,House,Apartment,570000,Yes,6,235,0,,None,,None,None,None,2,None,Good
1304,,House,Apartment,695000,Yes,6,330,0,0,None,1,None,None,None,2,None,Good
1305,,House,Apartment,820000,Yes,4,270,0,0,None,,None,None,None,2,None,Good
