,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
933,Duffel,House,Mixed-use,395000,Yes,3,105,0,,None,,None,None,None,2,None,
934,,House,Mixed-use,165000,Yes,2,132,0,0,None,,None,None,None,2,None,Good
935,,House,Mixed-use,219000,Yes,4,240,0,0,None,,None,None,None,3,None,To be done up
936,,House,Mixed-use,225000,Yes,1,195,0,1,None,,None,None,None,2,None,Good
937,,House,Mixed-use,249000,Yes,3,130,0,0,None,,None,None,None,3,None,To be done up
938,,House,Mixed-use,310000,Yes,2,185,0,0,None,,None,None,None,2,None,To be done up
939,,House,Mixed-use,335000,Yes,11,600,0,0,None,,None,None,None,3,None,Good
940,,House,Mixed-use,399000,Yes,5,470,0,0,None,1,None,None,None,2,None,Good
941,Brussels Center,House,Mixed-use,450000,Yes,2,150,0,0,None,,None,None,None,2,None,To renovate
942,,House,Mixed-use,495000,Yes,3,218,0,0,None,,None,None,None,3,None,Just renovated
943,,House,Mixed-use,529000,Yes,4,224,1,0,None,,None,None,None,3,None,
944,2660 Hoboken,House,Mixed-use,550000,Yes,3,420,0,,None,,None,None,None,2,None,As new
945,,House,Mixed-use,559000,Yes,3,230,1,0,None,1,None,None,None,,None,As new
946,,House,Mixed-use,680000,Yes,4,280,0,0,None,1,None,None,None,4,None,As new
947,,House,Mixed-use,230000,Yes,2,,0,0,None,1,None,None,None,,None,
948,,House,Mixed-use,285000,Yes,2,100,0,0,None,1,None,None,None,2,None,Good
949,,House,Mixed-use,439000,Yes,3,360,0,0,None,1,None,None,None,2,None,Good
950,,House,Mixed-use,450000,Yes,3,262,0,,None,1,None,None,None,2,None,Good
951,,House,Mixed-use,495000,Yes,3,248,1,0,None,,None,None,None,2,None,Good
952,,House,Mixed-use,495000,Yes,3,218,1,0,None,,None,None,None,,None,Just renovated
953,Geraardsbergen,House,Mixed-use,495000,Yes,2,265,0,0,None,1,None,None,None,3,None,As new
954,Mont de l 'Enclus,House,Mixed-use,839000,Yes,4,258,0,0,None,1,None,None,None,2,None,As new
955,,House,Mixed-use,895000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
956,,House,Mixed-use,950000,Yes,2,,1,0,None,1,None,None,None,2,None,Good
957,,House,Mixed-use,280000,Yes,3,355,1,0,None,,None,None,None,3,None,
958,,House,Mixed-use,114900,Yes,4,140,0,,None,,None,None,None,2,None,To renovate
959,,House,Mixed-use,119000,Yes,2,139,0,0,None,1,None,None,None,2,None,Good
960,,House,Mixed-use,150000,Yes,3,120,1,0,None,,None,None,None,2,None,To renovate
961,,House,Mixed-use,164900,Yes,5,,0,,None,,None,None,None,3,None,To be done up
962,,House,Mixed-use,225000,Yes,4,180,1,0,None,,None,None,None,3,None,Good
963,,House,Mixed-use,229000,Yes,4,160,1,0,None,,None,None,None,3,None,
964,,House,Mixed-use,250000,Yes,2,140,0,,None,,None,None,None,2,None,To be done up
965,,House,Mixed-use,250000,Yes,3,110,0,0,None,,None,None,None,2,None,Good
966,,House,Mixed-use,280000,Yes,3,185,0,,None,,None,None,None,4,None,Good
967,,House,Mixed-use,299000,Yes,2,230,1,0,None,,None,None,None,3,None,Good
968,,House,Mixed-use,339000,Yes,3,298,0,,None,1,None,None,None,2,None,
969,,House,Mixed-use,395000,Yes,2,220,1,0,None,,None,None,None,2,None,As new
970,,House,Mixed-use,395000,Yes,2,288,1,0,None,,None,None,None,2,None,Good
971,Geraardsbergen,House,Mixed-use,395000,Yes,6,240,0,,None,1,None,None,None,2,None,Good
972,,House,Mixed-use,449000,Yes,2,150,1,0,None,,None,None,None,2,None,
973,,House,Mixed-use,595000,Yes,4,326,1,0,None,,None,None,None,2,None,Good
974,,House,Mixed-use,620000,Yes,,meters,0,0,None,,None,None,None,2,None,
975,,House,Mixed-use,630000,Yes,4,300,0,0,None,,None,None,None,2,None,As new
976,,House,Mixed-use,650000,Yes,2,380,0,0,None,,None,None,None,2,None,As new
977,,House,Mixed-use,675000,Yes,,meters,0,,None,1,None,None,None,2,None,As new
978,,House,Mixed-use,815000,Yes,18,,1,,None,,None,None,None,3,None,To be done up
979,,House,Mixed-use,850000,Yes,5,,0,0,None,,None,None,None,2,None,Good
980,,House,Mixed-use,465000,Yes,3,280,0,,None,,None,None,None,2,None,Good
981,,House,Mixed-use,155000,Yes,2,100,0,0,None,,None,None,None,3,None,Good
982,T5,House,Mixed-use,199000,Yes,2,146,1,,None,,None,None,None,3,None,Good
983,,House,Mixed-use,265000,Yes,5,230,1,0,None,,None,None,None,2,None,To renovate
984,,House,Mixed-use,279000,Yes,2,184,0,0,None,,None,None,None,2,None,To be done up
985,,House,Mixed-use,295000,Yes,5,250,1,,None,,None,None,None,2,None,To renovate
986,,House,Mixed-use,399000,Yes,4,,1,0,None,,None,None,None,2,None,Good
987,,House,Mixed-use,475000,Yes,2,258,0,0,None,,None,None,None,2,None,Good
988,,House,Mixed-use,599000,Yes,,meters,0,0,None,,None,None,None,3,None,Good
989,,House,Mixed-use,696000,Yes,3,,1,0,None,1,None,None,None,4,None,Just renovated
990,,House,Mixed-use,845000,Yes,3,260,1,0,None,,None,None,None,4,None,
991,,House,Mixed-use,850000,Yes,3,233,0,0,None,1,None,None,None,2,None,Good
992,,House,Mixed-use,325000,Yes,3,139,0,0,None,,None,None,None,2,None,Good
993,,House,Mixed-use,165000,Yes,3,410,1,0,None,1,None,None,None,2,None,Good
994,,House,Mixed-use,169000,Yes,2,,1,0,None,,None,None,None,2,None,To be done up
995,,House,Mixed-use,239000,Yes,3,200,1,0,None,,None,None,None,2,None,To be done up
996,Grand'Route,House,Mixed-use,265000,Yes,5,249,0,0,None,,None,None,None,2,None,To be done up
997,Les Vennes,House,Mixed-use,315000,Yes,3,344,0,,None,,None,None,None,2,None,To be done up
998,,House,Mixed-use,350000,Yes,5,300,0,,None,,None,None,None,3,None,Good
999,Ardenne,House,Mixed-use,374900,Yes,9,619,0,,None,,None,None,None,4,None,To renovate
1000,,House,Mixed-use,448000,Yes,5,185,0,0,None,,None,None,None,2,None,To renovate
1001,,House,Mixed-use,448000,Yes,5,270,0,0,None,,None,None,None,2,None,To renovate
1002,,House,Mixed-use,975000,Yes,4,192,0,0,None,1,None,None,None,4,None,
1003,,House,Mixed-use,110000,Yes,3,,0,0,None,,None,None,None,3,None,To be done up
1004,,House,Mixed-use,199000,Yes,4,111,0,0,None,,None,None,None,2,None,Good
1005,Centre-ville,House,Mixed-use,219000,Yes,2,,1,,None,,None,None,None,2,None,Good
1006,,House,Mixed-use,235000,Yes,4,215,0,,None,,None,None,None,3,None,To renovate
1007,Sclessin,House,Mixed-use,280000,Yes,18,450,0,,None,1,None,None,None,3,None,To be done up
1008,,House,Mixed-use,349000,Yes,4,,0,,None,,None,None,None,2,None,Good
1009,,House,Mixed-use,385000,Yes,6,576,1,0,None,,None,None,None,4,None,
1010,,House,Mixed-use,399000,Yes,4,380,1,0,None,,None,None,None,3,None,As new
1011,,House,Mixed-use,513000,Yes,,meters,0,0,None,,None,None,None,,None,To be done up
1012,,House,Mixed-use,949000,Yes,3,523,1,0,None,,None,None,None,,None,
1013,,House,Mixed-use,425000,Yes,6,,0,,None,,None,None,None,2,None,Good
1014,,House,Mixed-use,435000,Yes,4,145,1,,None,1,None,None,None,2,None,Good
1015,,House,Mixed-use,609000,Yes,4,270,0,0,None,,None,None,None,3,None,Good
1016,,House,Mixed-use,399000,Yes,4,,1,,None,,None,None,None,3,None,Good
1017,,House,Mixed-use,1350000,Yes,3,522,0,0,None,,None,None,None,2,None,Good
1018,,House,Mixed-use,79900,Yes,1,90,0,0,None,,None,None,None,2,None,To renovate
1019,,House,Mixed-use,115000,Yes,3,150,0,0,None,,None,None,None,1,None,To renovate
1020,,House,Mixed-use,345000,Yes,2,507,0,,None,1,None,None,None,4,None,Good
1021,,House,Mixed-use,347500,Yes,3,311,1,,None,,None,None,None,,None,
1022,,House,Mixed-use,399000,Yes,2,500,0,0,None,,None,None,None,4,None,As new
1023,,House,Mixed-use,420000,Yes,2,150,0,0,None,,None,None,None,2,None,To be done up
1024,Verviers et environs,House,Mixed-use,450000,Yes,3,975,0,,None,,None,None,None,2,None,Good
1025,,House,Mixed-use,550000,Yes,3,115,1,0,None,,None,None,None,,None,As new
1026,2620 Hemiksem,House,Mixed-use,579000,Yes,3,142,0,,None,,None,None,None,2,None,Good
1027,,House,Mixed-use,599000,Yes,6,,0,,None,,None,None,None,2,None,Good
1028,,House,Mixed-use,765000,Yes,4,300,0,,None,1,None,None,None,3,None,Just renovated
1029,,House,Mixed-use,1250000,Yes,8,610,0,,None,1,None,None,None,3,None,Good
1030,,House,Mixed-use,295000,Yes,3,395,0,0,None,,None,None,None,2,None,To renovate
1031,,House,Mixed-use,285000,Yes,3,,0,,None,,None,None,None,,None,
1032,,House,Mixed-use,140000,Yes,2,,0,,None,,None,None,None,3,None,To renovate
1033,,House,Mixed-use,195000,Yes,2,103,0,0,None,,None,None,None,2,None,To renovate
1034,,House,Mixed-use,329000,Yes,4,450,0,0,None,1,None,None,None,3,None,As new
1035,,House,Mixed-use,349000,Yes,2,458,0,0,None,,None,None,None,2,None,
1036,bruxelles nord - anderlecht molenbeek,House,Mixed-use,375000,Yes,3,200,0,0,None,,None,None,None,2,None,As new
1037,,House,Mixed-use,385000,Yes,2,183,0,,None,,None,None,None,2,None,
1038,,House,Mixed-use,395000,Yes,4,220,1,0,None,,None,None,None,2,None,To renovate
1039,Grand Liège,House,Mixed-use,419000,Yes,3,,0,0,None,,None,None,None,2,None,As new
1040,Aalst,House,Mixed-use,420000,Yes,6,236,1,,None,1,None,None,None,3,None,Good
1041,Aalst,House,Mixed-use,420000,Yes,6,236,1,,None,1,None,None,None,3,None,Good
1042,,House,Mixed-use,460000,Yes,4,230,0,0,None,,None,None,None,2,None,
1043,,House,Mixed-use,495000,Yes,3,235,0,0,None,,None,None,None,3,None,As new
1044,,House,Mixed-use,584000,Yes,5,230,0,,None,,None,None,None,3,None,As new
1045,,House,Mixed-use,695000,Yes,4,450,0,,None,,None,None,None,3,None,To be done up
1046,,House,Mixed-use,1250000,Yes,6,965,0,0,None,,None,None,None,2,None,To renovate
1047,,House,Mixed-use,199000,Yes,4,217,0,0,None,1,None,None,None,2,None,To be done up
1048,,House,Mixed-use,225000,Yes,5,356,1,,None,1,None,None,None,3,None,
1049,,House,Mixed-use,260000,Yes,2,,0,0,None,,None,None,None,2,None,Good
1050,,House,Mixed-use,295000,Yes,,,1,0,None,,None,None,None,2,None,To renovate
1051,,House,Mixed-use,304000,Yes,4,225,0,0,None,,None,None,None,4,None,To be done up
1052,,House,Mixed-use,435000,Yes,2,,0,,None,1,None,None,None,3,None,Good
1053,,House,Mixed-use,1300000,Yes,,,0,,None,,None,None,None,4,None,As new
1054,,House,Mixed-use,399750,Yes,7,260,0,,None,1,None,None,None,2,None,Good
1055,,House,Mixed-use,595000,Yes,,meters,0,,None,,None,None,None,2,None,Just renovated
1056,,House,Mixed-use,1100000,Yes,2,530,1,0,None,,None,None,None,2,None,Good
1057,Grand Seraing,House,Mixed-use,139000,Yes,2,234,0,,None,,None,None,None,2,None,To be done up
1058,,House,Mixed-use,169000,Yes,5,150,0,0,None,,None,None,None,3,None,
1059,,House,Mixed-use,199000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1060,,House,Mixed-use,239000,Yes,5,435,0,0,None,1,None,None,None,2,None,To renovate
1061,,House,Mixed-use,352000,Yes,4,,1,0,None,,None,None,None,3,None,Good
1062,,House,Mixed-use,399000,Yes,5,,0,,None,1,None,None,None,4,None,To renovate
1063,,House,Mixed-use,425000,Yes,2,,1,,None,,None,None,None,4,None,
1064,,House,Mixed-use,495000,Yes,3,300,0,0,None,1,None,None,None,2,None,To be done up
1065,,House,Mixed-use,510000,Yes,,,0,0,None,,None,None,None,2,None,Just renovated
1066,,House,Mixed-use,525000,Yes,3,,0,,None,,None,None,None,2,None,Good
1067,,House,Mixed-use,550000,Yes,3,450,0,,None,,None,None,None,2,None,Good
1068,2018 Antwerpen,House,Mixed-use,595000,Yes,7,,0,0,None,,None,None,None,2,None,To renovate
1069,HASSELT,House,Mixed-use,595000,Yes,5,280,0,,None,1,None,None,None,2,None,
1070,Verviers et environs,House,Mixed-use,595000,Yes,6,1210,0,,None,1,None,None,None,2,None,Good
1071,,House,Mixed-use,715000,Yes,2,300,0,0,None,1,None,None,None,2,None,
1072,Verviers et environs,House,Mixed-use,745000,Yes,6,1210,0,,None,1,None,None,None,2,None,Good
1073,,House,Mixed-use,930000,Yes,10,,0,1,None,,None,None,None,2,None,
1074,,House,Mixed-use,995000,Yes,,,0,0,None,,None,None,None,2,None,Good
1075,,House,Mixed-use,3100000,Yes,30,,0,0,None,,None,None,None,2,None,Good
1076,Mons et sa région,House,Mixed-use,175000,Yes,2,100,0,0,None,,None,None,None,2,None,Just renovated
1077,,House,Mixed-use,265000,Yes,2,,0,0,None,,None,None,None,2,None,To renovate
1078,,House,Mixed-use,375000,Yes,3,548,0,,None,1,None,None,None,4,None,As new
1079,Mons et sa région,House,Mixed-use,400000,Yes,4,125,1,0,None,1,None,None,None,2,None,As new
1080,,House,Mixed-use,735000,Yes,,,0,0,None,,None,None,None,3,None,Good
1081,,House,Mixed-use,799000,Yes,,,0,,None,,None,None,None,4,None,As new
1082,,House,Mixed-use,895000,Yes,4,470,0,0,None,,None,None,None,4,None,As new
1083,,House,Mixed-use,1050000,Yes,,meters,0,,None,,None,None,None,4,None,As new
1084,,House,Mixed-use,159000,Yes,,,1,1,None,,None,None,None,4,None,Good
1085,,House,Mixed-use,235000,Yes,,,0,,None,,None,None,None,2,None,As new
1086,,House,Mixed-use,325000,Yes,5,,0,,None,,None,None,None,3,None,To be done up
1087,Bruxelles (19 communes),House,Mixed-use,440000,Yes,,,0,0,None,,None,None,None,2,None,To be done up
1088,,House,Mixed-use,595000,Yes,6,195,0,0,None,,None,None,None,2,None,
1089,HOESELT,House,Mixed-use,205000,Yes,2,200,1,,None,1,None,None,None,3,None,
1090,,House,Mixed-use,120000,Yes,2,150,0,0,None,,None,None,None,2,None,To renovate
1091,,House,Mixed-use,120000,Yes,2,150,0,0,None,,None,None,None,2,None,To renovate
1092,,House,Mixed-use,195000,Yes,5,290,0,0,None,1,None,None,None,2,None,To be done up
1093,,House,Mixed-use,279000,Yes,3,180,1,0,None,1,None,None,None,2,None,Good
1094,,House,Mixed-use,290000,Yes,,meters,0,,None,,None,None,None,2,None,Good
1095,,House,Mixed-use,310000,Yes,5,,0,,None,,None,None,None,2,None,
1096,,House,Mixed-use,325000,Yes,3,219,1,0,None,,None,None,None,2,None,
1097,,House,Mixed-use,329000,Yes,4,,0,0,None,1,None,None,None,3,None,As new
1098,,House,Mixed-use,348000,Yes,3,,0,0,None,,None,None,None,2,None,
1099,,House,Mixed-use,368500,Yes,4,445,0,,None,,None,None,None,4,None,To renovate
1100,,House,Mixed-use,419000,Yes,4,299,0,0,None,,None,None,None,2,None,To renovate
1101,,House,Mixed-use,600000,Yes,3,500,0,0,None,,None,None,None,4,None,
1102,,House,Mixed-use,294000,Yes,2,210,0,,None,,None,None,None,,None,
1103,,House,Mixed-use,295000,Yes,,,0,0,None,,None,None,None,2,None,To renovate
1104,,House,Mixed-use,450000,Yes,4,,1,0,None,,None,None,None,3,None,
1105,Gent Zuid,House,Mixed-use,475000,Yes,4,,0,0,None,,None,None,None,2,None,
1106,bruxelles nord - anderlecht molenbeek,House,Mixed-use,585000,Yes,4,125,0,0,None,,None,None,None,2,None,Good
1107,,House,Mixed-use,650000,Yes,5,440,0,0,None,,None,None,None,2,None,To be done up
1108,,House,Mixed-use,260000,Yes,5,185,1,,None,,None,None,None,,None,
1109,,House,Mixed-use,199000,Yes,2,,1,0,None,1,None,None,None,2,None,Good
1110,,House,Mixed-use,199900,Yes,,meters,1,0,None,1,None,None,None,3,None,Good
1111,,House,Mixed-use,220000,Yes,,meters,0,0,None,,None,None,None,2,None,To restore
1112,,House,Mixed-use,295000,Yes,1,97,0,1,None,1,None,None,None,4,None,Good
1113,,House,Mixed-use,340000,Yes,4,280,0,0,None,1,None,None,None,3,None,To be done up
1114,,House,Mixed-use,375000,Yes,6,496,0,0,None,,None,None,None,2,None,
1115,,House,Mixed-use,420000,Yes,3,340,0,,None,,None,None,None,2,None,Good
1116,,House,Mixed-use,600000,Yes,,,0,,None,,None,None,None,,None,
1117,,House,Mixed-use,710000,Yes,4,,0,0,None,,None,None,None,,None,To renovate
1118,,House,Mixed-use,750000,Yes,3,460,1,,None,,None,None,None,2,None,Good
1119,,House,Mixed-use,935000,Yes,12,650,1,1,None,,None,None,None,4,None,
1120,,House,Mixed-use,2100000,Yes,13,,0,,None,,None,None,None,3,None,As new
1121,,House,Mixed-use,623000,Yes,2,303,0,,None,1,None,None,None,2,None,Good
1122,,House,Mixed-use,69900,Yes,2,,0,0,None,,None,None,None,2,None,To renovate
1123,,House,Mixed-use,180000,Yes,3,,0,0,None,1,None,None,None,,None,
1124,Quaregnon,House,Mixed-use,239000,Yes,2,,0,,None,1,None,None,None,,None,Good
1125,,House,Mixed-use,249000,Yes,2,245,0,0,None,,None,None,None,2,None,To renovate
1126,,House,Mixed-use,260000,Yes,3,192,1,,None,,None,None,None,2,None,Good
1127,pays de Herve,House,Mixed-use,349000,Yes,5,315,0,0,None,1,None,None,None,3,None,
1128,,House,Mixed-use,375000,Yes,4,282,1,,None,1,None,None,None,3,None,
1129,,House,Mixed-use,495000,Yes,4,267,0,,None,,None,None,None,2,None,
1130,,House,Mixed-use,695000,Yes,4,259,0,,None,,None,None,None,4,None,As new
1131,,House,Mixed-use,849000,Yes,3,374,0,,None,,None,None,None,3,None,Good
1132,,House,Mixed-use,995000,Yes,7,,1,,None,,None,None,None,4,None,
1133,,House,Mixed-use,2650000,Yes,,,1,,None,,None,None,None,,None,As new
1134,Aalst,House,Mixed-use,195000,Yes,1,,1,0,None,,None,None,None,2,None,As new
1135,,House,Mixed-use,420000,Yes,4,,0,,None,,None,None,None,2,None,Good
1136,,House,Mixed-use,165000,Yes,3,,0,,None,,None,None,None,2,None,Good
1137,,House,Mixed-use,135000,Yes,1,,0,,None,,None,None,None,1,None,To renovate
1138,,House,Mixed-use,145000,Yes,2,190,1,0,None,,None,None,None,2,None,
1139,,House,Mixed-use,175000,Yes,3,209,0,0,None,1,None,None,None,3,None,To renovate
1140,,House,Mixed-use,195000,Yes,6,150,0,0,None,,None,None,None,2,None,To renovate
1141,,House,Mixed-use,240000,Yes,4,614,0,,None,,None,None,None,3,None,To renovate
1142,,House,Mixed-use,240000,Yes,5,340,0,,None,,None,None,None,3,None,To restore
1143,,House,Mixed-use,249000,Yes,2,,0,0,None,,None,None,None,3,None,Good
1144,,House,Mixed-use,425000,Yes,2,246,0,0,None,1,None,None,None,2,None,
1145,,House,Mixed-use,450000,Yes,3,212,1,,None,,None,None,None,,None,
1146,,House,Mixed-use,95000,Yes,3,,0,,None,,None,None,None,2,None,To renovate
1147,,House,Mixed-use,225000,Yes,,meters,0,0,None,,None,None,None,,None,
1148,,House,Mixed-use,249000,Yes,4,170,0,,None,,None,None,None,2,None,To renovate
1149,,House,Mixed-use,265000,Yes,3,277,0,0,None,,None,None,None,,None,
1150,,House,Mixed-use,280000,Yes,5,633,0,0,None,,None,None,None,,None,
1151,,House,Mixed-use,299000,Yes,2,,0,,None,1,None,None,None,2,None,
1152,,House,Mixed-use,320000,Yes,7,,1,0,None,,None,None,None,2,None,
1153,,House,Mixed-use,455000,Yes,,,0,,None,,None,None,None,,None,To be done up
1154,,House,Mixed-use,595000,Yes,5,520,1,0,None,,None,None,None,2,None,To be done up
1155,,House,Mixed-use,600000,Yes,3,300,0,0,None,,None,None,None,2,None,Good
1156,,House,Mixed-use,149000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1157,,House,Mixed-use,1150000,Yes,6,750,0,0,None,,None,None,None,4,None,
1158,,House,Mixed-use,2250000,Yes,8,,0,,None,,None,None,None,2,None,
1159,,House,Mixed-use,65000,Yes,1,195,0,,None,,None,None,None,4,None,Good
1160,,House,Mixed-use,79900,Yes,2,150,0,,None,,None,None,None,2,None,To renovate
1161,,House,Mixed-use,165000,Yes,2,399,1,0,None,,None,None,None,3,None,
1162,,House,Mixed-use,185000,Yes,,meters,0,,None,,None,None,None,2,None,Just renovated
1163,,House,Mixed-use,200000,Yes,4,,0,,None,,None,None,None,,None,
1164,,House,Mixed-use,325000,Yes,3,180,0,0,None,,None,None,None,3,None,Just renovated
1165,,House,Mixed-use,550000,Yes,3,,0,,None,,None,None,None,4,None,Just renovated
1166,,House,Mixed-use,620000,Yes,6,492,0,,None,,None,None,None,3,None,As new
1167,,House,Mixed-use,720000,Yes,5,788,0,,None,1,None,None,None,4,None,Good
1168,,House,Mixed-use,750000,Yes,6,121,0,1,None,,None,None,None,,None,As new
1169,,House,Mixed-use,3990000,Yes,18,2343,0,,None,,None,None,None,2,None,
1170,,House,Mixed-use,3990000,Yes,18,2343,0,,None,,None,None,None,2,None,
1171,centre,House,Mixed-use,399000,Yes,2,,1,0,None,1,None,None,None,2,None,
1172,,House,Mixed-use,65000,Yes,1,80,0,0,None,,None,None,None,2,None,
1173,,House,Mixed-use,120000,Yes,,meters,1,0,None,1,None,None,None,2,None,
1174,,House,Mixed-use,142000,Yes,3,,0,,None,,None,None,None,3,None,
1175,,House,Mixed-use,275000,Yes,4,425,0,0,None,1,None,None,None,2,None,To be done up
1176,,House,Mixed-use,285000,Yes,3,230,1,0,None,1,None,None,None,2,None,Good
1177,,House,Mixed-use,350000,Yes,4,,0,,None,,None,None,None,3,None,
1178,,House,Mixed-use,685000,Yes,,meters,0,0,None,,None,None,None,,None,
1179,Jemappes,House,Mixed-use,90000,Yes,,,0,,None,,None,None,None,,None,To renovate
1180,,House,Mixed-use,195000,Yes,2,170,0,0,None,,None,None,None,,None,
1181,,House,Mixed-use,225000,Yes,6,,0,0,None,,None,None,None,,None,
1182,,House,Mixed-use,375000,Yes,4,295,0,,None,1,None,None,None,3,None,
1183,,House,Mixed-use,435000,Yes,2,235,0,,None,1,None,None,None,3,None,As new
1184,,House,Mixed-use,435000,Yes,3,,0,,None,,None,None,None,4,None,As new
1185,T10,House,Mixed-use,550000,Yes,,,0,,None,,None,None,None,4,None,Good
1186,,House,Mixed-use,750000,Yes,1,650,1,,None,1,None,None,None,4,None,Just renovated
1187,,House,Mixed-use,980000,Yes,8,158,0,1,None,,None,None,None,,None,As new
1188,,House,Mixed-use,290000,Yes,3,200,0,,None,,None,None,None,2,None,To be done up
1189,,House,Mixed-use,190000,Yes,5,235,0,0,None,,None,None,None,2,None,To renovate
1190,,House,Mixed-use,195000,Yes,6,,0,0,None,,None,None,None,3,None,To renovate
1191,,House,Mixed-use,345000,Yes,2,,0,,None,1,None,None,None,2,None,
1192,,House,Mixed-use,400000,Yes,8,,0,,None,,None,None,None,3,None,As new
1193,,House,Mixed-use,405000,Yes,8,,0,0,None,1,None,None,None,2,None,As new
1194,,House,Mixed-use,420000,Yes,,meters,0,,None,,None,None,None,4,None,
1195,,House,Mixed-use,485000,Yes,4,215,0,,None,1,None,None,None,2,None,To be done up
1196,,House,Mixed-use,695000,Yes,4,,1,0,None,,None,None,None,,None,
1197,,House,Mixed-use,87000,Yes,2,215,1,0,None,,None,None,None,2,None,
1198,,House,Mixed-use,229000,Yes,2,133,0,0,None,1,None,None,None,2,None,
1199,,House,Mixed-use,249000,Yes,2,170,0,,None,1,None,None,None,3,None,Good
1200,,House,Mixed-use,280000,Yes,4,,0,,None,,None,None,None,2,None,
1201,,House,Mixed-use,348000,Yes,2,173,0,0,None,,None,None,None,2,None,Good
1202,,House,Mixed-use,179000,Yes,5,220,0,,None,,None,None,None,2,None,
1203,,House,Mixed-use,135000,Yes,2,,0,,None,,None,None,None,,None,
1204,,House,Mixed-use,200000,Yes,,meters,0,0,None,1,None,None,None,2,None,Good
1205,Tournai,House,Mixed-use,260000,Yes,2,,0,0,None,,None,None,None,2,None,Good
1206,,House,Mixed-use,425000,Yes,,meters,0,0,None,,None,None,None,2,None,
1207,,House,Mixed-use,1280000,Yes,8,,0,0,None,,None,None,None,2,None,
1208,Liège,House,Mixed-use,95000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1209,Liège,House,Mixed-use,109000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1210,,House,Mixed-use,199000,Yes,3,170,1,0,None,,None,None,None,2,None,
1211,,House,Mixed-use,219000,Yes,4,240,1,,None,,None,None,None,3,None,As new
1212,,House,Mixed-use,335000,Yes,3,,0,,None,,None,None,None,,None,To renovate
1213,,House,Mixed-use,349000,Yes,2,,0,0,None,,None,None,None,2,None,Just renovated
1214,,House,Mixed-use,364900,Yes,4,181,0,,None,1,None,None,None,2,None,To renovate
1215,,House,Mixed-use,425000,Yes,,,0,,None,,None,None,None,,None,
1216,,House,Mixed-use,495000,Yes,3,1007,1,0,None,,None,None,None,4,None,
1217,,House,Mixed-use,649000,Yes,4,315,0,0,None,1,None,None,None,2,None,
1218,,House,Mixed-use,99000,Yes,,,0,,None,,None,None,None,2,None,To be done up
1219,,House,Mixed-use,150000,Yes,,meters,0,0,None,,None,None,None,,None,
1220,,House,Mixed-use,299000,Yes,,,1,0,None,,None,None,None,2,None,
1221,,House,Mixed-use,495000,Yes,,meters,1,0,None,,None,None,None,2,None,
1222,,House,Mixed-use,125000,Yes,2,168,0,,None,,None,None,None,3,None,
1223,centre,House,Mixed-use,225000,Yes,4,,0,,None,,None,None,None,3,None,To be done up
1224,,House,Mixed-use,950000,Yes,7,,1,0,None,,None,None,None,,None,Good
1225,,House,Mixed-use,85000,Yes,2,102,0,,None,,None,None,None,3,None,To be done up
1226,,House,Mixed-use,110000,Yes,2,,0,,None,,None,None,None,,None,
1227,,House,Mixed-use,245900,Yes,4,,0,,None,1,None,None,None,2,None,To renovate
1228,,House,Mixed-use,380000,Yes,4,,0,0,None,,None,None,None,2,None,
1229,,House,Mixed-use,420000,Yes,8,,0,0,None,,None,None,None,2,None,
1230,,House,Mixed-use,610000,Yes,5,450,0,0,None,,None,None,None,,None,
1231,,House,Mixed-use,750000,Yes,3,,0,,None,,None,None,None,4,None,
1232,,House,Mixed-use,85000,Yes,,meters,1,0,None,,None,None,None,2,None,
1233,,House,Mixed-use,85000,Yes,,meters,1,0,None,,None,None,None,2,None,
1234,,House,Mixed-use,175000,Yes,2,330,0,,None,,None,None,None,3,None,
1235,,House,Mixed-use,2350000,Yes,,meters,0,,None,,None,None,None,4,None,Good
1236,,House,Mixed-use,165000,Yes,2,,0,,None,,None,None,None,,None,
1237,,House,Mixed-use,250900,Yes,2,,0,,None,1,None,None,None,3,None,To be done up
1238,,House,Mixed-use,495000,Yes,,,0,,None,,None,None,None,,None,
1239,,House,Mixed-use,650000,Yes,,,0,,None,,None,None,None,,None,
1240,,House,Mixed-use,235000,Yes,2,,0,,None,,None,None,None,2,None,To renovate
1241,,House,Mixed-use,285000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1242,,House,Mixed-use,650000,Yes,,meters,0,,None,,None,None,None,2,None,Good
1243,,House,Mixed-use,120000,Yes,2,140,0,,None,,None,None,None,3,None,
1244,,House,Mixed-use,99000,Yes,,,0,,None,,None,None,None,2,None,Good
1245,,House,Mixed-use,480000,Yes,5,400,0,0,None,,None,None,None,2,None,To renovate
1246,,House,Mixed-use,180000,Yes,3,,0,0,None,,None,None,None,2,None,Good
1247,,House,Mixed-use,305000,Yes,,,0,,None,,None,None,None,,None,
1248,,House,Mixed-use,395000,Yes,,,1,0,None,1,None,None,None,4,None,
