,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
141,,House,Villa,1195000,No,5,None,0,0,None,1,None,None,None,4,None,To renovate
142,,House,Villa,1195000,No,4,None,1,0,None,,None,None,None,4,None,To be done up
143,,House,Villa,1295000,No,6,None,0,0,None,,None,None,None,3,None,As new
144,Duinbergen - voor Elizabetlaan,House,Villa,1775000,No,8,None,0,,None,1,None,None,None,3,None,As new
145,Uccle,House,Villa,1890000,No,4,None,0,,None,,None,None,None,4,None,As new
146,,House,Villa,2985000,No,5,None,0,,None,,None,None,None,4,None,As new
147,,House,Villa,4300000,No,6,None,1,,None,1,None,None,None,4,None,As new
148,,House,Villa,1395000,No,5,None,1,0,None,,None,None,None,4,None,As new
149,,House,Villa,795000,No,5,None,1,0,None,,None,None,None,4,None,Good
150,,House,Villa,765000,No,3,None,1,0,None,,None,None,None,4,None,As new
151,,House,Villa,640000,No,3,None,1,0,None,,None,None,None,4,None,Good
152,,House,Villa,735000,No,5,None,1,0,None,,None,None,None,4,None,Good
153,,House,Villa,795000,No,8,None,0,0,None,1,None,None,None,4,None,
154,,House,Villa,395000,No,3,None,0,0,None,1,None,None,None,4,None,To renovate
155,,House,Villa,570000,No,4,None,0,0,None,,None,None,None,4,None,Good
156,,House,Villa,1795000,No,4,None,0,0,None,1,None,None,None,3,None,As new
157,,House,Villa,210000,No,4,None,0,0,None,,None,None,None,,None,To be done up
158,,House,Villa,275000,No,2,None,1,0,None,,None,None,None,4,None,Good
159,,House,Villa,425000,No,4,None,0,1,None,,None,None,None,4,None,As new
160,Grand Liège,House,Villa,640000,No,5,None,1,0,None,,None,None,None,4,None,As new
161,,House,Villa,695000,No,3,None,1,0,None,,None,None,None,,None,As new
162,Bierghes,House,Villa,795500,No,5,None,1,,None,,None,None,None,4,None,As new
163,Enghien - bierghes,House,Villa,795500,No,5,None,1,,None,,None,None,None,4,None,As new
164,,House,Villa,850000,No,4,None,1,,None,,None,None,None,4,None,As new
165,,House,Villa,428500,No,2,None,0,0,None,1,None,None,None,,None,As new
166,,House,Villa,999000,No,8,None,0,1,None,1,None,None,None,,None,As new
167,,House,Villa,2800000,No,10,None,0,0,None,1,None,None,None,4,None,Good
168,,House,Villa,6650000,No,5,None,0,0,None,1,None,None,None,4,None,As new
169,,House,Villa,995000,No,4,None,1,0,None,1,None,None,None,4,None,Good
170,,House,Villa,995000,No,4,None,1,0,None,1,None,None,None,4,None,Good
171,,House,Villa,569000,No,4,None,1,0,None,1,None,None,None,4,None,
172,Strichon,House,Villa,300000,No,3,None,0,0,None,1,None,None,None,4,None,
173,,House,Villa,349000,No,3,None,1,0,None,,None,None,None,4,None,To renovate
174,,House,Villa,349000,No,3,None,1,0,None,,None,None,None,4,None,Good
175,,House,Villa,350000,No,3,None,0,0,None,1,None,None,None,4,None,To renovate
176,,House,Villa,350000,No,3,None,0,0,None,,None,None,None,4,None,Good
177,,House,Villa,475000,No,4,None,1,0,None,,None,None,None,4,None,Good
178,,House,Villa,495000,No,5,None,0,0,None,1,None,None,None,4,None,To renovate
179,,House,Villa,495000,No,4,None,1,0,None,,None,None,None,4,None,As new
180,,House,Villa,535000,No,4,None,0,0,None,,None,None,None,4,None,Good
181,,House,Villa,550000,No,5,None,0,0,None,,None,None,None,4,None,Good
182,,House,Villa,585000,No,5,None,1,0,None,1,None,None,None,4,None,Good
183,,House,Villa,595000,No,4,None,1,0,None,1,None,None,None,4,None,To renovate
184,,House,Villa,749000,No,3,None,0,0,None,1,None,None,None,4,None,
185,,House,Villa,750000,No,8,None,1,0,None,,None,None,None,4,None,Good
186,,House,Villa,775000,No,4,None,0,0,None,,None,None,None,4,None,As new
187,,House,Villa,785000,No,5,None,1,0,None,,None,None,None,4,None,As new
188,,House,Villa,850000,No,4,None,1,0,None,,None,None,None,4,None,Good
189,,House,Villa,950000,No,5,None,1,0,None,,None,None,None,4,None,Good
190,,House,Villa,1180000,No,4,None,0,0,None,,None,None,None,4,None,Good
