,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1032,,House,Duplex,179000,No,4,None,0,,None,1,None,None,None,,None,To renovate
1033,,House,Duplex,395000,No,2,None,0,,None,,None,None,None,,None,
1034,,House,Duplex,290000,No,2,None,0,0,None,,None,None,None,2,None,
1035,,House,Duplex,300000,No,2,None,1,,None,,None,None,None,3,None,
1036,,House,Duplex,185000,No,2,None,0,0,None,,None,None,None,1,None,
1037,,House,Duplex,374500,No,4,None,0,,None,,None,None,None,2,None,
1038,,House,RESIDENCE,From 231000 To 262000,No,,None,0,,None,,None,None,None,,None,
1039,,House,Résidence,From 239000 To 365000,No,,None,0,,None,,None,None,None,,None,
1040,,House,Duplex,275000,No,2,None,0,0,None,,None,None,None,2,None,
1041,,House,Residentie,From 275000 To 310000,No,,None,0,,None,,None,None,None,,None,
1042,,House,Duplex,159500,No,1,None,1,0,None,,None,None,None,,None,Good
1043,,House,Falconplein,From 299000 To 449000,No,,None,0,,None,,None,None,None,,None,
1044,,House,Duplex,249000,No,4,None,1,0,None,,None,None,None,2,None,Good
1045,,House,Duplex,199000,No,2,None,0,0,None,,None,None,None,2,None,Good
1046,Bruxelles (19 communes),House,Duplex,325000,No,2,None,0,0,None,,None,None,None,2,None,Good
1047,,House,Villa,From 188000 To 350000,No,,None,0,,None,,None,None,None,,None,
1048,,House,RUE,From 199000 To 330000,No,,None,0,,None,,None,None,None,,None,
1049,,House,Duplex,255000,No,3,None,0,0,None,,None,None,None,2,None,As new
1050,,House,Vallei,From 271000 To 430000,No,,None,0,,None,,None,None,None,,None,
1051,Bruxelles - 19 communes,House,Duplex,280000,No,2,None,1,0,None,,None,None,None,2,None,Good
1052,,House,Duplex,284000,No,2,None,1,0,None,,None,None,None,2,None,Good
1053,,House,Duplex,285000,No,2,None,1,0,None,1,None,None,None,3,None,Good
1054,,House,Ouden,From 296641 To 447141,No,,None,0,,None,,None,None,None,,None,
1055,,House,CHAUSSEE,From 303825 To 413800,No,,None,0,,None,,None,None,None,,None,
1056,,House,Residentie,From 350401 To 356401,No,,None,0,,None,,None,None,None,,None,
1057,,House,Duplex,450000,No,3,None,1,0,None,,None,None,None,,None,Good
1058,,House,Duplex,450000,No,3,None,1,0,None,,None,None,None,,None,Good
1059,,House,Duplex,290000,No,3,None,0,0,None,,None,None,None,3,None,Good
1060,,House,Duplex,215000,No,3,None,1,0,None,1,None,None,None,2,None,Good
1061,,House,Duplex,265000,No,3,None,1,0,None,,None,None,None,2,None,To be done up
1062,,House,Duplex,325000,No,3,None,0,0,None,,None,None,None,2,None,Good
1063,,House,Duplex,425000,No,5,None,0,0,None,,None,None,None,2,None,As new
1064,,House,Duplex,315000,No,2,None,0,0,None,,None,None,None,,None,As new
1065,,House,Duplex,529000,No,2,None,0,0,None,,None,None,None,3,None,As new
1066,,House,Duplex,775000,No,2,None,0,1,None,,None,None,None,2,None,As new
1067,Knokke Strand,House,Duplex,775000,No,2,None,0,,None,,None,None,None,2,None,As new
1068,,House,Duplex,250000,No,3,None,0,0,None,,None,None,None,3,None,As new
1069,,House,Duplex,289000,No,3,None,0,0,None,,None,None,None,2,None,Good
1070,,House,Duplex,425000,No,2,None,0,0,None,,None,None,None,,None,Good
1071,,House,Duplex,236066,No,2,None,0,0,None,,None,None,None,,None,
1072,,House,Duplex,279430,No,2,None,0,0,None,,None,None,None,,None,
1073,Huart Hamoir,House,Duplex,249000,No,2,None,1,0,None,,None,None,None,2,None,Good
1074,,House,Duplex,278000,No,2,None,1,1,None,,None,None,None,2,None,As new
1075,,House,Duplex,289000,No,3,None,1,0,None,,None,None,None,2,None,Good
1076,Fleron,House,Duplex,289000,No,2,None,0,,None,,None,None,None,3,None,As new
1077,,House,Duplex,297000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1078,,House,Duplex,385000,No,3,None,0,0,None,,None,None,None,3,None,Good
1079,,House,Duplex,349000,No,3,None,1,0,None,,None,None,None,2,None,Just renovated
1080,,House,Duplex,185000,No,2,None,1,0,None,,None,None,None,2,None,To be done up
1081,,House,Duplex,279900,No,1,None,1,0,None,,None,None,None,3,None,Good
1082,,House,Duplex,305000,No,2,None,1,,None,,None,None,None,4,None,As new
1083,,House,Duplex,315000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
1084,,House,Duplex,338000,No,3,None,1,,None,,None,None,None,4,None,As new
1085,,House,Duplex,500000,No,4,None,0,0,None,,None,None,None,2,None,As new
1086,Brussels Center,House,Duplex,220000,No,3,None,0,0,None,,None,None,None,2,None,To renovate
1087,,House,Duplex,359000,No,1,None,0,0,None,,None,None,None,3,None,As new
1088,,House,Duplex,189000,No,3,None,1,0,None,,None,None,None,3,None,As new
1089,,House,Duplex,395000,No,3,None,0,0,None,,None,None,None,2,None,As new
1090,,House,Duplex,510000,No,3,None,0,0,None,,None,None,None,2,None,
1091,,House,CLAVIS,From 159000 To 397371,No,,None,0,,None,,None,None,None,,None,
1092,,House,De,From 180000 To 253000,No,,None,0,,None,,None,None,None,,None,
1093,,House,De,From 180000 To 253000,No,,None,0,,None,,None,None,None,,None,
1094,,House,Leopoldsburg,From 239000 To 284500,No,,None,0,,None,,None,None,None,,None,
1095,,House,Westvaartdijk,From 331000 To 649000,No,,None,0,,None,,None,None,None,,None,
1096,,House,Westvaartdijk,From 331000 To 649000,No,,None,0,,None,,None,None,None,,None,
1097,,House,LE,From 420000 To 695000,No,,None,0,,None,,None,None,None,,None,
1098,,House,Duplex,179000,No,3,None,1,0,None,,None,None,None,,None,Good
1099,,House,Duplex,225000,No,3,None,0,0,None,,None,None,None,2,None,Good
1100,,House,Duplex,259000,No,1,None,0,0,None,,None,None,None,,None,As new
1101,,House,Duplex,269000,No,2,None,1,,None,1,None,None,None,2,None,Good
1102,,House,Duplex,275000,No,3,None,1,0,None,1,None,None,None,3,None,
1103,,House,Duplex,275000,No,3,None,1,0,None,,None,None,None,2,None,
1104,Zaventem - Sint-Stevens Woluwe - Nossegem,House,Duplex,310000,No,3,None,0,,None,,None,None,None,,None,As new
1105,,House,Duplex,385000,No,3,None,0,0,None,,None,None,None,,None,
1106,,House,Duplex,595000,No,2,None,1,0,None,,None,None,None,,None,Good
1107,Cuerens,House,Duplex,345000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1108,,House,Duplex,289000,No,2,None,0,0,None,,None,None,None,,None,As new
1109,,House,Duplex,170000,No,2,None,1,0,None,,None,None,None,,None,As new
1110,,House,Duplex,215000,No,2,None,1,0,None,,None,None,None,2,None,As new
1111,,House,Duplex,219000,No,2,None,1,0,None,,None,None,None,3,None,As new
1112,,House,Duplex,299000,No,2,None,1,,None,,None,None,None,4,None,As new
1113,,House,Duplex,315000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
1114,Sterrebeek centrum,House,Duplex,339000,No,2,None,0,,None,,None,None,None,,None,
1115,,House,Duplex,378900,No,3,None,0,,None,,None,None,None,2,None,As new
1116,,House,Duplex,275000,No,2,None,1,0,None,,None,None,None,2,None,Good
1117,Quadrilatère,House,Duplex,225000,No,3,None,0,0,None,,None,None,None,2,None,As new
1118,,House,Duplex,448000,No,2,None,1,0,None,,None,None,None,2,None,
1119,,House,Duplex,295000,No,4,None,1,,None,,None,None,None,,None,As new
1120,Waimes,House,Duplex,170000,No,3,None,1,0,None,,None,None,None,4,None,Good
1121,,House,Duplex,154000,No,2,None,0,0,None,,None,None,None,,None,To be done up
1122,Clos,House,Duplex,220000,No,2,None,0,0,None,,None,None,None,4,None,
1123,Clos,House,Duplex,250000,No,3,None,0,0,None,,None,None,None,4,None,
1124,,,,None,,,None,0,,None,,None,None,None,,None,
1125,,House,Duplex,315000,No,2,None,0,0,None,,None,None,None,2,None,Good
1126,,House,Duplex,150000,No,1,None,0,0,None,,None,None,None,,None,As new
1127,,House,Duplex,215000,No,2,None,1,0,None,,None,None,None,2,None,As new
1128,,House,Duplex,339000,No,3,None,1,0,None,,None,None,None,,None,
1129,,House,Duplex,398000,No,3,None,0,0,None,,None,None,None,2,None,As new
1130,Parc des Princes,House,Duplex,449000,No,2,None,0,,None,,None,None,None,3,None,As new
1131,,House,Duplex,520000,No,3,None,0,0,None,,None,None,None,4,None,Just renovated
1132,,House,Duplex,600000,No,2,None,0,0,None,,None,None,None,,None,As new
1133,,House,Duplex,260000,No,2,None,0,0,None,,None,None,None,2,None,As new
1134,,House,Duplex,148000,No,1,None,0,1,None,,None,None,None,4,None,As new
1135,,House,Duplex,149500,No,3,None,1,0,None,,None,None,None,2,None,Good
1136,,House,Duplex,185000,No,2,None,1,0,None,,None,None,None,,None,As new
1137,,House,Duplex,210000,No,3,None,1,0,None,,None,None,None,2,None,Just renovated
1138,,House,Duplex,229000,No,4,None,0,0,None,,None,None,None,3,None,
1139,,House,Duplex,249000,No,4,None,1,0,None,,None,None,None,2,None,Good
1140,,House,Duplex,250000,No,2,None,1,0,None,,None,None,None,2,None,As new
1141,,House,Duplex,250000,No,2,None,1,,None,,None,None,None,2,None,Good
1142,,House,Duplex,275000,No,2,None,0,0,None,,None,None,None,,None,Good
1143,Omgeving Aalst,House,Duplex,299000,No,2,None,0,0,None,,None,None,None,2,None,As new
1144,,House,Duplex,299500,No,2,None,1,0,None,,None,None,None,2,None,As new
1145,,House,Duplex,315000,No,3,None,0,0,None,1,None,None,None,3,None,As new
1146,,House,Duplex,379000,No,4,None,0,,None,,None,None,None,4,None,As new
1147,,House,Duplex,429000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1148,,House,Duplex,535000,No,1,None,1,0,None,,None,None,None,,None,As new
1149,,House,Duplex,734000,No,2,None,0,0,None,,None,None,None,2,None,As new
1150,,House,Duplex,975000,No,2,None,0,0,None,,None,None,None,4,None,As new
1151,,House,Duplex,395000,No,3,None,0,0,None,,None,None,None,,None,Just renovated
1152,,House,Duplex,338000,No,2,None,0,0,None,,None,None,None,3,None,As new
1153,,House,Duplex,345000,No,3,None,1,,None,,None,None,None,,None,Good
1154,,House,Duplex,295000,No,4,None,0,,None,1,None,None,None,,None,As new
1155,Bruxelles,House,Duplex,349000,No,2,None,1,,None,,None,None,None,2,None,
1156,,House,Duplex,245000,No,4,None,0,0,None,,None,None,None,,None,To renovate
1157,Cuerens,House,Duplex,325000,No,2,None,1,0,None,1,None,None,None,2,None,Just renovated
1158,,House,Duplex,465000,No,2,None,0,0,None,,None,None,None,2,None,As new
1159,,House,Duplex,335000,No,2,None,1,0,None,1,None,None,None,4,None,As new
1160,,House,Duplex,139000,No,2,None,0,,None,,None,None,None,,None,Good
1161,,House,Duplex,210000,No,3,None,0,0,None,,None,None,None,2,None,As new
1162,,House,Duplex,210000,No,2,None,1,0,None,,None,None,None,2,None,As new
1163,,House,Duplex,235000,No,3,None,1,0,None,,None,None,None,3,None,As new
1164,,House,Duplex,240000,No,3,None,1,0,None,,None,None,None,3,None,As new
1165,,House,Duplex,240000,No,3,None,1,0,None,,None,None,None,3,None,As new
1166,,House,Duplex,240000,No,3,None,1,0,None,,None,None,None,3,None,As new
1167,,House,Duplex,245000,No,3,None,1,,None,1,None,None,None,,None,As new
1168,,House,Duplex,269000,No,2,None,1,1,None,1,None,None,None,2,None,Good
1169,Omgeving Aalst,House,Duplex,275000,No,2,None,0,,None,,None,None,None,3,None,As new
1170,Battice,House,Duplex,295000,No,4,None,0,,None,,None,None,None,3,None,As new
1171,Brussel,House,Duplex,325000,No,3,None,0,0,None,1,None,None,None,,None,As new
1172,,House,Duplex,330000,No,2,None,0,0,None,1,None,None,None,,None,To renovate
1173,,House,Duplex,345000,No,2,None,1,1,None,,None,None,None,3,None,Good
1174,,House,Duplex,360000,No,3,None,0,0,None,,None,None,None,2,None,As new
1175,,House,Duplex,369000,No,2,None,1,0,None,,None,None,None,2,None,
1176,,House,Duplex,395000,No,3,None,0,0,None,,None,None,None,2,None,As new
1177,,House,Duplex,565000,No,3,None,1,0,None,,None,None,None,2,None,Good
1178,Wezembeek-Oppem,House,Duplex,617350,No,3,None,0,,None,,None,None,None,,None,As new
1179,Knokke-Heist,House,Duplex,795000,No,2,None,0,0,None,,None,None,None,,None,As new
1180,,House,Duplex,319000,No,2,None,0,0,None,,None,None,None,2,None,As new
1181,,House,Duplex,609000,No,4,None,0,1,None,,None,None,None,2,None,As new
1182,,House,Duplex,180000,No,1,None,0,0,None,,None,None,None,2,None,As new
1183,Kortessem,House,Duplex,209000,No,2,None,1,0,None,1,None,None,None,4,None,Good
1184,,House,Duplex,249000,No,3,None,0,0,None,,None,None,None,2,None,As new
1185,,House,Duplex,252000,No,1,None,1,0,None,,None,None,None,3,None,Good
1186,,House,Duplex,275000,No,2,None,1,0,None,,None,None,None,3,None,Good
1187,,House,Duplex,287500,No,3,None,1,0,None,1,None,None,None,2,None,As new
1188,,House,Duplex,289000,No,2,None,1,0,None,,None,None,None,2,None,As new
1189,,House,Duplex,335000,No,3,None,1,0,None,,None,None,None,3,None,As new
1190,,House,Duplex,360000,No,3,None,1,0,None,,None,None,None,2,None,As new
1191,,House,Duplex,243000,No,3,None,1,1,None,,None,None,None,3,None,As new
1192,,House,Duplex,264075,No,3,None,1,0,None,,None,None,None,,None,
1193,,House,Duplex,270000,No,2,None,0,1,None,,None,None,None,2,None,
1194,,House,Duplex,285000,No,3,None,0,1,None,,None,None,None,2,None,
1195,,House,Duplex,690000,No,3,None,1,0,None,,None,None,None,4,None,
1196,,House,Duplex,268000,No,2,None,0,0,None,,None,None,None,,None,As new
1197,,House,Duplex,207000,No,1,None,0,0,None,,None,None,None,2,None,As new
1198,,House,Duplex,350000,No,3,None,1,0,None,,None,None,None,,None,Good
1199,,House,Duplex,274000,No,2,None,0,0,None,,None,None,None,2,None,Good
1200,,House,Duplex,309000,No,2,None,0,0,None,,None,None,None,2,None,Good
1201,,House,Duplex,340000,No,2,None,0,0,None,1,None,None,None,2,None,Good
1202,,House,Duplex,349000,No,1,None,0,,None,,None,None,None,,None,As new
1203,,House,Duplex,460000,No,2,None,0,0,None,,None,None,None,,None,As new
1204,,House,Duplex,495000,No,2,None,0,0,None,,None,None,None,3,None,Good
1205,,House,Duplex,250000,No,2,None,1,0,None,,None,None,None,2,None,As new
1206,,House,Duplex,278000,No,3,None,0,0,None,1,None,None,None,,None,As new
1207,Aalst,House,Duplex,285000,No,2,None,0,,None,1,None,None,None,,None,As new
1208,,House,Duplex,275000,No,1,None,1,,None,1,None,None,None,2,None,As new
1209,,House,Duplex,495000,No,4,None,1,0,None,,None,None,None,2,None,As new
1210,,House,Duplex,245000,No,3,None,1,0,None,1,None,None,None,,None,As new
1211,Frameries - la Bouverie,House,Duplex,175000,No,3,None,1,0,None,,None,None,None,4,None,As new
1212,la Bouverie,House,Duplex,175000,No,3,None,1,0,None,,None,None,None,4,None,As new
1213,,House,Duplex,179000,No,2,None,1,0,None,,None,None,None,2,None,As new
1214,Mons et sa région,House,Duplex,185000,No,3,None,1,0,None,,None,None,None,,None,As new
1215,,House,Duplex,210000,No,2,None,0,,None,,None,None,None,,None,Good
1216,,House,Duplex,210000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1217,,House,Duplex,220000,No,2,None,1,0,None,,None,None,None,3,None,Good
1218,,House,Duplex,225000,No,3,None,0,0,None,,None,None,None,,None,Good
1219,,House,Duplex,225000,No,3,None,1,0,None,1,None,None,None,2,None,Good
1220,,House,Duplex,229500,No,2,None,1,0,None,1,None,None,None,2,None,Good
1221,Gent - randgemeenten,House,Duplex,230000,No,2,None,0,,None,,None,None,None,,None,Good
1222,,House,Duplex,240000,No,2,None,1,0,None,,None,None,None,,None,As new
1223,,House,Duplex,265000,No,2,None,0,0,None,,None,None,None,3,None,As new
1224,,House,Duplex,265000,No,2,None,1,0,None,,None,None,None,,None,As new
1225,,House,Duplex,270000,No,3,None,1,0,None,,None,None,None,4,None,Good
1226,,House,Duplex,270000,No,3,None,0,0,None,,None,None,None,3,None,
1227,,House,Duplex,270000,No,3,None,0,0,None,,None,None,None,3,None,
1228,,House,Duplex,270000,No,2,None,1,0,None,,None,None,None,2,None,Good
1229,Centrum,House,Duplex,278000,No,4,None,1,0,None,,None,None,None,1,None,Just renovated
1230,,House,Duplex,284000,No,2,None,0,,None,,None,None,None,2,None,As new
1231,,House,Duplex,289000,No,2,None,0,,None,1,None,None,None,,None,Good
1232,,House,Duplex,289000,No,2,None,0,,None,1,None,None,None,,None,Good
1233,,House,Duplex,290000,No,2,None,1,0,None,,None,None,None,2,None,Good
1234,,House,Duplex,315000,No,2,None,0,0,None,,None,None,None,2,None,As new
1235,Centrum,House,Duplex,319000,No,3,None,1,,None,1,None,None,None,2,None,As new
1236,,House,Duplex,345000,No,3,None,0,0,None,,None,None,None,2,None,
1237,,House,Duplex,435000,No,3,None,0,,None,,None,None,None,2,None,As new
1238,Merksem,House,Duplex,489000,No,4,None,0,0,None,,None,None,None,2,None,
1239,,House,Duplex,585500,No,2,None,0,,None,,None,None,None,3,None,As new
1240,,House,Duplex,595000,No,2,None,0,,None,1,None,None,None,2,None,As new
1241,,House,Duplex,725000,No,3,None,0,0,None,1,None,None,None,,None,As new
1242,,House,Duplex,215000,No,1,None,1,0,None,,None,None,None,3,None,Good
1243,,House,Duplex,230000,No,2,None,0,,None,,None,None,None,2,None,As new
1244,,House,Duplex,240000,No,1,None,1,1,None,1,None,None,None,,None,As new
1245,Vorselaar,House,Duplex,299500,No,3,None,0,0,None,,None,None,None,2,None,As new
1246,,House,Duplex,340000,No,2,None,1,0,None,,None,None,None,3,None,As new
1247,,House,Duplex,365000,No,2,None,1,0,None,,None,None,None,2,None,Good
1248,,House,Duplex,630000,No,3,None,1,0,None,,None,None,None,3,None,Good
1249,,House,Duplex,269000,No,3,None,1,0,None,1,None,None,None,2,None,Good
1250,,House,Duplex,240000,No,2,None,1,0,None,,None,None,None,2,None,Good
1251,,House,Duplex,2595000,No,4,None,0,1,None,1,None,None,None,,None,As new
1252,,House,Duplex,259000,No,2,None,1,0,None,,None,None,None,,None,As new
1253,,House,Duplex,129000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1254,Sint-Idesbald,House,Duplex,210000,No,2,None,0,1,None,,None,None,None,3,None,Just renovated
1255,,House,Duplex,225000,No,3,None,1,0,None,,None,None,None,2,None,Good
1256,,House,Duplex,235000,No,2,None,0,0,None,1,None,None,None,2,None,Good
1257,,House,Duplex,255000,No,2,None,1,0,None,,None,None,None,,None,As new
1258,regio Aalst + deelgemeenten,House,Duplex,265000,No,3,None,0,0,None,,None,None,None,2,None,As new
1259,,House,Duplex,270000,No,4,None,0,,None,,None,None,None,,None,
1260,,House,Duplex,281500,No,2,None,1,0,None,1,None,None,None,4,None,As new
1261,Regio Turnhout,House,Duplex,289000,No,3,None,0,0,None,,None,None,None,2,None,Good
1262,Regio Turnhout,House,Duplex,289000,No,3,None,0,0,None,,None,None,None,2,None,Good
1263,,House,Duplex,335000,No,3,None,1,,None,1,None,None,None,,None,Good
1264,,House,Duplex,389000,No,2,None,1,0,None,,None,None,None,2,None,
1265,,House,Duplex,399000,No,2,None,0,,None,,None,None,None,2,None,As new
1266,,House,Duplex,795000,No,2,None,0,,None,,None,None,None,2,None,As new
1267,,House,Duplex,1075000,No,3,None,0,,None,1,None,None,None,,None,As new
1268,,House,Duplex,299000,No,2,None,0,0,None,,None,None,None,2,None,Good
1269,,House,Duplex,228039,No,2,None,1,0,None,1,None,None,None,2,None,As new
1270,,House,Duplex,252217,No,3,None,0,0,None,,None,None,None,2,None,
1271,,House,Duplex,252819,No,3,None,0,0,None,,None,None,None,2,None,
1272,,House,Duplex,252819,No,3,None,0,0,None,,None,None,None,2,None,
1273,,House,Duplex,258839,No,3,None,0,0,None,,None,None,None,2,None,
1274,,House,Duplex,279000,No,2,None,0,,None,,None,None,None,,None,
1275,,House,Duplex,139000,No,2,None,0,0,None,,None,None,None,,None,Good
1276,,House,Duplex,202500,No,4,None,1,0,None,,None,None,None,,None,
1277,,House,Duplex,229000,No,4,None,0,0,None,,None,None,None,2,None,Good
1278,,House,Duplex,239000,No,4,None,1,0,None,1,None,None,None,2,None,Good
1279,,House,Duplex,258000,No,2,None,1,0,None,,None,None,None,2,None,Good
1280,,House,Duplex,278000,No,2,None,1,1,None,1,None,None,None,2,None,Good
1281,,House,Duplex,290000,No,3,None,1,0,None,,None,None,None,2,None,Good
1282,,House,Duplex,299000,No,3,None,1,0,None,,None,None,None,2,None,Good
1283,,House,Duplex,339000,No,2,None,1,0,None,,None,None,None,,None,Good
1284,,House,Duplex,345000,No,2,None,0,0,None,,None,None,None,2,None,Good
1285,Malmedy,House,Duplex,360000,No,3,None,0,0,None,,None,None,None,3,None,As new
1286,,House,Duplex,465000,No,2,None,0,0,None,,None,None,None,2,None,Good
1287,,House,Duplex,495000,No,3,None,0,1,None,,None,None,None,2,None,Good
1288,,House,Duplex,1985000,No,4,None,0,0,None,1,None,None,None,,None,As new
1289,HASSELT,House,Duplex,279000,No,2,None,0,,None,,None,None,None,2,None,
1290,,House,Duplex,219000,No,2,None,0,0,None,,None,None,None,2,None,
1291,,House,Duplex,245054,No,2,None,1,0,None,,None,None,None,3,None,As new
1292,Turnhout,House,Duplex,270000,No,3,None,0,0,None,,None,None,None,,None,
1293,,House,Duplex,315000,No,3,None,0,0,None,,None,None,None,3,None,
1294,,House,Duplex,305000,No,3,None,1,,None,,None,None,None,,None,
1295,,House,Duplex,225000,No,2,None,1,,None,1,None,None,None,,None,As new
1296,,House,Duplex,190000,No,1,None,0,1,None,,None,None,None,2,None,Good
1297,,House,Duplex,199500,No,3,None,1,0,None,,None,None,None,,None,
1298,,House,Duplex,245000,No,2,None,0,0,None,,None,None,None,4,None,
1299,,House,Duplex,259000,No,1,None,1,,None,,None,None,None,,None,As new
1300,,House,Duplex,259900,No,2,None,0,0,None,,None,None,None,3,None,As new
1301,,House,Duplex,268000,No,3,None,0,0,None,,None,None,None,2,None,As new
1302,,House,Duplex,299000,No,2,None,0,,None,,None,None,None,2,None,Good
1303,,House,Duplex,350000,No,3,None,0,0,None,,None,None,None,,None,As new
1304,,House,Duplex,350000,No,3,None,0,0,None,,None,None,None,2,None,Good
1305,,House,Duplex,460000,No,2,None,0,,None,,None,None,None,2,None,As new
1306,,House,Duplex,1725000,No,3,None,1,0,None,,None,None,None,2,None,As new
1307,,House,Duplex,199000,No,2,None,1,0,None,,None,None,None,,None,Good
1308,,House,Duplex,329000,No,3,None,1,0,None,,None,None,None,2,None,Good
1309,,House,Duplex,342000,No,3,None,0,0,None,,None,None,None,3,None,As new
1310,,House,Duplex,369000,No,3,None,1,0,None,,None,None,None,2,None,Good
1311,,House,Duplex,395000,No,4,None,0,,None,,None,None,None,,None,
1312,,House,Duplex,595000,No,3,None,1,0,None,,None,None,None,2,None,As new
1313,,House,Duplex,119000,No,1,None,1,0,None,,None,None,None,2,None,
1314,,House,Duplex,150000,No,3,None,1,,None,,None,None,None,4,None,
1315,,House,Duplex,165000,No,2,None,1,0,None,,None,None,None,2,None,
1316,,House,Duplex,174000,No,3,None,0,0,None,,None,None,None,2,None,As new
1317,,House,Duplex,235000,No,3,None,1,0,None,,None,None,None,2,None,Good
1318,,House,Duplex,249000,No,3,None,1,,None,1,None,None,None,,None,
1319,,House,Duplex,265000,No,3,None,0,1,None,1,None,None,None,2,None,Good
1320,,House,Duplex,280000,No,4,None,1,0,None,1,None,None,None,,None,To be done up
1321,,House,Duplex,285000,No,2,None,1,,None,,None,None,None,,None,Good
1322,,House,Duplex,287000,No,3,None,1,0,None,,None,None,None,2,None,As new
1323,,House,Duplex,320000,No,2,None,1,0,None,,None,None,None,,None,
1324,,House,Duplex,325000,No,3,None,0,0,None,,None,None,None,,None,As new
1325,,House,Duplex,330000,No,3,None,1,0,None,,None,None,None,,None,
1326,,House,Duplex,375000,No,3,None,0,,None,1,None,None,None,,None,
1327,,House,Duplex,424000,No,3,None,0,,None,1,None,None,None,,None,
1328,Hocaille,House,Duplex,390000,No,3,None,0,,None,,None,None,None,2,None,Good
1329,,House,Amarelles,From 269675 To 428010,No,,None,0,,None,,None,None,None,,None,
1330,,House,Duplex,305000,No,4,None,0,,None,1,None,None,None,,None,As new
1331,,House,Duplex,617350,No,3,None,0,,None,,None,None,None,,None,As new
1332,,House,Duplex,375000,No,2,None,1,1,None,,None,None,None,,None,As new
1333,,House,Duplex,165000,No,3,None,0,0,None,,None,None,None,2,None,Good
1334,,House,Duplex,215000,No,3,None,0,0,None,1,None,None,None,2,None,Good
1335,,House,Duplex,230000,No,3,None,0,0,None,,None,None,None,,None,As new
1336,,House,Duplex,295000,No,3,None,1,0,None,1,None,None,None,2,None,
1337,Groot Aalst,House,Residentie,From 7500 To 413620,No,,None,0,,None,,None,None,None,,None,
1338,Centre du village,House,Appartements,From 152000 To 295000,No,,None,0,,None,,None,None,None,,None,
1339,,House,Résidence,From 189250 To 298050,No,,None,0,,None,,None,None,None,,None,
1340,,,,None,,,None,0,,None,,None,None,None,,None,
1341,,House,Citoyen,From 200500 To 307000,No,,None,0,,None,,None,None,None,,None,
1342,,House,"Baasrode,",205000,No,,None,0,,None,,None,None,None,,None,
1343,,House,New,From 210000 To 290000,No,,None,0,,None,,None,None,None,,None,
1344,,House,Residentie,219000,No,,None,0,,None,,None,None,None,,None,
1345,,House,Fidelis,From 225000 To 305000,No,,None,0,,None,,None,None,None,,None,
1346,CentrumTurnhout,House,Kloosterhof,From 229400 To 435000,No,,None,0,,None,,None,None,None,,None,
1347,,House,De,From 236058 To 564376,No,,None,0,,None,,None,None,None,,None,
1348,Aalst,House,"Hofstade,",From 237952 To 344673,No,,None,0,,None,,None,None,None,,None,
1349,,House,Ondine,From 239000 To 245000,No,,None,0,,None,,None,None,None,,None,
1350,,House,Résidence,From 245000 To 305000,No,,None,0,,None,,None,None,None,,None,
1351,,House,Résidence,From 245000 To 305000,No,,None,0,,None,,None,None,None,,None,
1352,Tournai,House,RESIDENCE,248000,No,,None,0,,None,,None,None,None,,None,
1353,,House,Merlot,249000,No,,None,0,,None,,None,None,None,,None,
1354,,House,Residentie,From 255000 To 335000,No,,None,0,,None,,None,None,None,,None,
1355,,House,Residentie,257000,No,,None,0,,None,,None,None,None,,None,
1356,,House,Fidelis,260000,No,,None,0,,None,,None,None,None,,None,
1357,,House,THE,From 275000 To 430000,No,,None,0,,None,,None,None,None,,None,
1358,,House,"""De",From 275000 To 410000,No,,None,0,,None,,None,None,None,,None,
1359,,House,New,From 289900 To 398900,No,,None,0,,None,,None,None,None,,None,
1360,Brabant Wallon,House,Résidence,From 294900 To 378900,No,,None,0,,None,,None,None,None,,None,
1361,,House,Godardushof,From 300000 To 350000,No,,None,0,,None,,None,None,None,,None,
1362,,House,New,From 362350 To 413620,No,,None,0,,None,,None,None,None,,None,
1363,,House,LEOPOLD,445000,No,,None,0,,None,,None,None,None,,None,
1364,Oosteroever,House,One,1750000,No,,None,0,,None,,None,None,None,,None,
1365,,House,Duplex,405000,No,3,None,1,0,None,,None,None,None,,None,
1366,,House,Duplex,1695000,No,3,None,1,0,None,,None,None,None,3,None,As new
1367,,House,Duplex,195000,No,3,None,0,0,None,,None,None,None,2,None,Good
1368,,House,Duplex,225000,No,3,None,0,,None,1,None,None,None,2,None,
1369,,House,Duplex,265000,No,3,None,1,0,None,,None,None,None,2,None,As new
1370,,House,Duplex,349000,No,2,None,1,0,None,,None,None,None,2,None,
1371,,House,Duplex,442500,No,2,None,1,,None,,None,None,None,,None,As new
1372,,House,Duplex,690000,No,2,None,0,,None,1,None,None,None,2,None,Good
1373,,House,Duplex,710000,No,3,None,0,,None,1,None,None,None,,None,
