,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
216,,House,Bungalow,449000,No,3,None,0,,None,1,None,None,None,4,None,
217,,House,Bungalow,155000,No,2,None,1,,None,1,None,None,None,4,None,To be done up
218,,House,Bungalow,430000,No,3,None,1,1,None,1,None,None,None,4,None,As new
219,,House,Bungalow,300000,No,2,None,1,0,None,1,None,None,None,4,None,Just renovated
220,,House,Bungalow,349900,No,2,None,0,,None,,None,None,None,3,None,
221,,House,Bungalow,345000,No,1,None,0,,None,1,None,None,None,4,None,To renovate
222,,House,Bungalow,85000,No,2,None,0,1,None,,None,None,None,3,None,As new
223,,House,Bungalow,316500,No,3,None,0,,None,,None,None,None,4,None,To renovate
224,,House,Bungalow,85000,No,2,None,0,,None,,None,None,None,4,None,Good
225,,House,Bungalow,373500,No,4,None,0,,None,1,None,None,None,4,None,To be done up
226,,House,Bungalow,120000,No,2,None,0,0,None,,None,None,None,4,None,As new
227,Leuven + 10km,House,Bungalow,372000,No,3,None,0,0,None,,None,None,None,3,None,Good
228,,House,Bungalow,299000,No,2,None,1,0,None,1,None,None,None,4,None,Good
229,,House,Bungalow,29000,No,1,None,0,0,None,,None,None,None,,None,
230,,House,Bungalow,100000,No,2,None,0,0,None,,None,None,None,4,None,To renovate
231,,House,Bungalow,14900,No,2,None,0,0,None,,None,None,None,4,None,Good
232,,,,None,,,None,0,,None,,None,None,None,,None,
233,,House,Bungalow,175000,No,2,None,0,,None,,None,None,None,,None,
234,,House,Bungalow,240000,No,2,None,0,,None,,None,None,None,,None,
235,,House,Bungalow,518056,No,4,None,0,,None,,None,None,None,4,None,
236,,House,Bungalow,289000,No,2,None,1,0,None,1,None,None,None,,None,
237,,House,Bungalow,25000,No,2,None,0,,None,,None,None,None,,None,
